time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-09T13:37:30.40Z,28.2197195,-82.1506554,24.550,-0.01,-0.03,-0.18,20.817,29.988,0.62,0.00000,180.00000,3,7
2017-01-09T13:37:30.60Z,28.2197184,-82.1506558,24.286,-0.02,0.01,-0.04,15.257,17.371,0.37,0.00000,180.00000,3,7
2017-01-09T13:37:30.80Z,28.2197180,-82.1506563,24.060,-0.02,-0.01,-0.09,14.983,18.327,0.36,0.00000,180.00000,3,7
2017-01-09T13:37:31.00Z,28.2197164,-82.1506560,24.842,0.02,0.01,0.04,12.894,16.407,0.35,0.00000,180.00000,3,7
2017-01-09T13:37:31.20Z,28.2197160,-82.1506558,25.321,0.01,-0.02,-0.01,11.497,15.001,0.31,0.00000,180.00000,3,7
2017-01-09T13:37:31.40Z,28.2197154,-82.1506549,25.574,-0.03,0.01,0.00,10.478,13.910,0.34,0.00000,180.00000,3,7
2017-01-09T13:37:31.60Z,28.2197148,-82.1506541,25.414,-0.04,0.04,0.04,9.822,13.068,0.34,0.00000,180.00000,3,7
2017-01-09T13:37:31.80Z,28.2197148,-82.1506534,25.190,-0.02,0.02,0.06,9.311,12.276,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:32.00Z,28.2197151,-82.1506529,24.687,0.06,0.01,0.08,8.896,11.636,0.35,0.00000,180.00000,3,7
2017-01-09T13:37:32.20Z,28.2197153,-82.1506543,24.638,-0.01,0.00,0.10,8.512,11.088,0.32,0.00000,180.00000,3,7
2017-01-09T13:37:32.40Z,28.2197156,-82.1506548,24.450,0.00,0.04,0.15,8.175,10.615,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:32.60Z,28.2197150,-82.1506550,24.504,0.04,0.02,0.12,7.869,10.161,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:32.80Z,28.2197147,-82.1506544,24.416,0.05,0.05,0.18,7.603,9.771,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:33.00Z,28.2197149,-82.1506541,24.254,-0.02,0.01,0.15,7.363,9.427,0.32,0.00000,180.00000,3,7
2017-01-09T13:37:33.20Z,28.2197151,-82.1506543,24.248,0.00,0.02,0.13,7.137,9.116,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:33.40Z,28.2197149,-82.1506548,24.415,0.00,0.01,0.12,6.931,8.836,0.32,0.00000,180.00000,3,7
2017-01-09T13:37:33.60Z,28.2197149,-82.1506550,24.530,-0.01,0.05,0.11,6.749,8.584,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:33.80Z,28.2197156,-82.1506547,24.259,0.01,-0.02,0.08,6.573,8.351,0.31,0.00000,180.00000,3,7
2017-01-09T13:37:34.00Z,28.2197162,-82.1506553,24.154,0.00,0.00,0.06,6.412,8.137,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:34.20Z,28.2197176,-82.1506567,24.023,0.01,0.01,0.05,6.258,7.934,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:34.40Z,28.2197179,-82.1506565,23.827,0.04,0.05,0.02,6.119,7.747,0.31,0.00000,180.00000,3,7
2017-01-09T13:37:34.60Z,28.2197182,-82.1506557,23.499,0.04,-0.02,0.00,5.988,7.569,0.35,0.00000,180.00000,3,7
2017-01-09T13:37:34.80Z,28.2197183,-82.1506556,23.382,-0.06,-0.04,0.00,5.870,7.402,0.32,0.00000,180.00000,3,7
2017-01-09T13:37:35.00Z,28.2197184,-82.1506565,23.498,0.02,0.03,0.00,5.766,7.249,0.30,0.00000,180.00000,3,7
2017-01-09T13:37:35.20Z,28.2197184,-82.1506560,23.291,-0.01,-0.03,-0.01,5.670,7.107,0.33,0.00000,180.00000,3,7
2017-01-09T13:37:35.40Z,28.2197185,-82.1506553,23.023,-0.05,0.04,-0.05,5.581,6.977,0.36,0.00000,180.00000,3,7
2017-01-09T13:37:35.60Z,28.2197185,-82.1506551,22.853,0.06,-0.01,-0.04,5.499,6.857,0.38,0.00000,180.00000,3,7
2017-01-09T13:37:35.80Z,28.2197183,-82.1506549,22.782,-0.02,0.01,-0.02,5.423,6.743,0.37,0.00000,180.00000,3,7
2017-01-09T13:37:36.00Z,28.2197187,-82.1506551,22.610,0.00,-0.05,-0.01,5.349,6.635,0.36,0.00000,180.00000,3,7
