time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-02-05T19:36:00.20Z,27.8172437,-80.5005999,5.546,0.06,0.01,0.05,25.644,50.104,0.71,0.00000,180.00000,3,7
2017-02-05T19:36:00.40Z,27.8172420,-80.5005977,5.257,0.01,0.01,-0.02,20.328,26.261,0.41,0.00000,180.00000,3,7
2017-02-05T19:36:00.60Z,27.8172389,-80.5005974,5.469,-0.03,0.00,0.00,19.291,28.155,0.36,0.00000,180.00000,3,7
2017-02-05T19:36:00.80Z,27.8172392,-80.5005964,5.550,-0.02,-0.03,0.00,16.346,25.342,0.28,0.00000,180.00000,3,7
2017-02-05T19:36:01.00Z,27.8172400,-80.5005963,5.704,0.03,0.02,-0.02,14.472,23.455,0.36,0.00000,180.00000,3,7
2017-02-05T19:36:01.20Z,27.8172429,-80.5005974,5.618,-0.01,0.04,-0.03,13.127,21.846,0.35,0.00000,180.00000,3,7
2017-02-05T19:36:01.40Z,27.8172456,-80.5005989,5.436,-0.05,-0.04,0.00,12.095,20.492,0.33,0.00000,180.00000,3,7
2017-02-05T19:36:01.60Z,27.8172475,-80.5005997,5.240,0.05,0.09,-0.04,11.276,19.370,0.32,0.00000,180.00000,3,7
2017-02-05T19:36:01.80Z,27.8172509,-80.5006008,4.766,0.00,-0.05,0.11,10.648,18.455,0.42,0.00000,180.00000,3,7
2017-02-05T19:36:02.00Z,27.8172513,-80.5006005,4.716,-0.01,0.03,0.05,10.096,17.613,0.37,0.00000,180.00000,3,7
2017-02-05T19:36:02.20Z,27.8172521,-80.5006002,4.690,0.01,0.03,0.06,9.634,16.918,0.42,0.00000,180.00000,3,7
2017-02-05T19:36:02.40Z,27.8172517,-80.5005999,4.705,0.07,0.02,0.13,9.275,16.313,0.46,0.00000,180.00000,3,7
2017-02-05T19:36:02.60Z,27.8172517,-80.5006002,4.682,0.01,0.01,0.12,8.956,15.801,0.46,0.00000,180.00000,3,7
2017-02-05T19:36:02.80Z,27.8172526,-80.5006010,4.480,0.08,0.05,0.08,8.679,15.360,0.53,0.00000,178.83128,3,7
