time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-14T20:16:15.60Z,28.2198537,-82.1512293,43.307,0.60,1.44,3.85,64.999,191.346,10.30,0.00000,63.60252,3,5
2017-01-14T20:16:16.00Z,28.2198560,-82.1512341,49.573,1.19,1.23,3.65,34.671,78.493,4.56,37.38720,30.35550,3,6
2017-01-14T20:16:16.20Z,28.2198659,-82.1512249,51.206,1.22,1.50,4.29,30.890,73.232,3.28,46.77150,19.99346,3,6
2017-01-14T20:16:16.40Z,28.2199030,-82.1512154,44.653,0.81,0.93,2.87,20.713,48.892,1.97,47.90251,17.89570,3,7
2017-01-14T20:16:16.60Z,28.2199206,-82.1512121,41.683,0.47,0.75,2.06,16.364,37.839,1.23,53.81427,14.88698,3,7
2017-01-14T20:16:16.80Z,28.2199268,-82.1512032,37.483,0.31,0.64,1.60,14.750,33.381,1.09,55.78399,31.13151,3,7
2017-01-14T20:16:17.00Z,28.2199313,-82.1511915,34.280,0.35,0.41,1.51,13.067,29.239,0.90,52.05646,25.06744,3,8
2017-01-14T20:16:17.20Z,28.2199208,-82.1511923,35.904,0.13,0.26,1.22,11.243,25.653,0.81,52.05646,25.06789,3,8
2017-01-14T20:16:17.40Z,28.2199209,-82.1511861,33.625,0.13,0.26,1.19,10.447,23.647,0.80,52.05646,25.06833,3,8
2017-01-14T20:16:17.60Z,28.2199259,-82.1511742,28.480,-0.04,0.05,1.08,9.622,21.711,0.73,52.05646,25.06872,3,8
2017-01-14T20:16:17.80Z,28.2199303,-82.1511617,22.880,0.43,-0.02,0.72,9.084,19.932,0.74,52.05646,25.06902,3,9
2017-01-14T20:16:18.00Z,28.2199334,-82.1511429,16.112,0.39,0.04,1.10,8.538,17.994,0.73,52.05646,25.06944,3,9
2017-01-14T20:16:18.20Z,28.2199361,-82.1511395,14.500,0.57,-0.12,0.84,8.171,17.144,0.58,52.05646,25.06981,3,9
2017-01-14T20:16:18.40Z,28.2199369,-82.1511342,12.793,0.31,-0.10,0.65,7.852,16.221,0.54,52.05646,25.07007,3,9
2017-01-14T20:16:18.60Z,28.2199372,-82.1511292,10.548,0.25,0.01,0.66,7.541,15.152,0.55,52.05646,25.07032,3,9
2017-01-14T20:16:18.80Z,28.2199391,-82.1511316,10.480,0.13,-0.03,0.68,7.327,14.598,0.58,52.05646,25.07057,3,9
2017-01-14T20:16:19.00Z,28.2199406,-82.1511328,10.113,0.43,-0.42,0.48,7.058,13.800,0.42,52.05646,25.07084,3,9
2017-01-14T20:16:19.20Z,28.2199406,-82.1511342,8.662,0.58,-0.23,0.25,6.916,13.347,0.47,52.05646,25.07109,3,9
2017-01-14T20:16:19.40Z,28.2199413,-82.1511363,8.133,0.57,-0.27,0.07,6.764,12.962,0.46,52.05646,25.07131,3,9
2017-01-14T20:16:19.60Z,28.2199404,-82.1511383,7.554,0.32,-0.13,0.14,6.605,12.611,0.50,52.05646,25.07149,3,9
2017-01-14T20:16:19.80Z,28.2199402,-82.1511409,7.119,0.30,-0.36,0.16,6.466,12.337,0.37,52.05646,25.07167,3,9
2017-01-14T20:16:20.00Z,28.2199381,-82.1511426,6.766,-0.01,-0.16,0.30,6.335,12.112,0.52,52.05646,25.07186,3,9
2017-01-14T20:16:20.20Z,28.2199363,-82.1511446,6.472,0.12,-0.23,0.34,6.222,11.894,0.51,52.05646,25.07204,3,9
2017-01-14T20:16:20.40Z,28.2199343,-82.1511475,6.200,0.20,-0.25,0.33,6.108,11.684,0.52,52.05646,25.07223,3,9
2017-01-14T20:16:20.60Z,28.2199346,-82.1511500,6.329,-0.11,-0.43,0.40,6.006,11.494,0.50,52.05646,25.07244,3,9
2017-01-14T20:16:20.80Z,28.2199342,-82.1511508,6.261,-0.11,-0.22,0.38,5.950,11.351,0.56,52.05646,25.07264,3,9
2017-01-14T20:16:21.00Z,28.2199346,-82.1511516,6.389,0.22,-0.22,0.24,5.880,11.209,0.57,52.05646,25.07284,3,8
2017-01-14T20:16:21.20Z,28.2199357,-82.1511551,6.549,0.41,-0.71,0.11,5.808,11.105,0.32,52.05646,25.07314,3,8
2017-01-14T20:16:21.40Z,28.2199361,-82.1511571,6.575,-0.05,-0.77,0.15,5.727,10.990,0.46,6.36691,37.05964,3,8
2017-01-14T20:16:21.60Z,28.2199357,-82.1511587,6.350,-0.16,-0.57,0.18,5.635,10.882,0.44,6.36691,37.05979,3,8
2017-01-14T20:16:21.80Z,28.2199354,-82.1511592,6.384,-0.22,-0.64,0.06,5.570,10.785,0.53,6.36691,37.05995,3,8
2017-01-14T20:16:22.00Z,28.2199347,-82.1511589,6.177,-0.37,-0.27,0.12,5.502,10.697,0.58,6.36691,37.06009,3,8
2017-01-14T20:16:22.20Z,28.2199331,-82.1511603,6.146,-0.68,-0.27,0.07,5.446,10.628,0.64,274.79995,33.22643,3,8
2017-01-14T20:16:22.40Z,28.2199322,-82.1511619,5.981,-0.37,-0.29,0.25,5.406,10.561,0.56,274.79995,33.22658,3,8
2017-01-14T20:16:22.60Z,28.2199307,-82.1511642,5.801,-0.63,-0.59,0.47,5.364,10.463,0.49,248.55567,32.90362,3,8
2017-01-14T20:16:22.80Z,28.2199303,-82.1511673,5.647,-0.81,-0.78,0.50,5.322,10.370,0.53,233.07357,25.10203,3,8
2017-01-14T20:16:23.00Z,28.2199308,-82.1511706,5.951,-0.50,-0.79,0.49,5.272,10.266,0.56,234.71125,33.02639,3,9
2017-01-14T20:16:23.20Z,28.2199301,-82.1511733,6.904,0.09,0.18,0.35,5.206,10.095,0.83,234.71125,33.02661,3,9
2017-01-14T20:16:23.40Z,28.2199293,-82.1511735,7.098,0.09,0.51,0.39,5.157,9.970,0.86,234.71125,33.02685,3,9
