time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-14T22:07:15.00Z,28.2198860,-82.1512326,-5.750,1.29,-0.32,-0.12,86.657,220.338,4.45,0.00000,56.81905,3,6
2017-01-14T22:07:15.20Z,28.2198027,-82.1512554,6.909,0.86,-0.78,-0.96,51.185,103.671,3.57,0.00000,56.81962,3,5
2017-01-14T22:07:15.40Z,28.2198603,-82.1512510,-3.133,0.80,-0.67,-1.05,40.583,104.211,2.40,327.92269,27.99957,3,5
2017-01-14T22:07:15.60Z,28.2198333,-82.1512714,-5.856,0.77,-0.02,0.08,31.192,81.613,0.57,344.22181,26.49578,3,6
2017-01-14T22:07:15.80Z,28.2198414,-82.1512691,-0.258,1.35,-0.46,-1.39,22.731,53.781,1.59,341.61822,11.95439,3,8
2017-01-14T22:07:16.00Z,28.2198340,-82.1512597,0.462,0.74,-0.81,-0.56,18.654,39.889,1.03,335.67424,23.55735,3,8
2017-01-14T22:07:16.20Z,28.2198762,-82.1512714,9.736,0.73,-0.76,0.06,15.109,29.564,0.44,326.36526,27.05561,3,9
2017-01-14T22:07:16.40Z,28.2199142,-82.1512654,19.788,0.95,-0.34,-0.18,12.419,24.328,0.35,336.99306,15.59585,3,9
2017-01-14T22:07:16.60Z,28.2199395,-82.1512622,20.798,0.58,-0.57,0.44,10.061,18.836,0.27,327.27417,17.22743,3,10
2017-01-14T22:07:16.80Z,28.2199367,-82.1512624,18.381,0.64,-0.53,0.69,8.635,15.771,0.28,324.45601,20.81243,3,10
2017-01-14T22:07:17.00Z,28.2199278,-82.1512627,16.073,0.63,-0.76,0.80,7.469,13.977,0.28,316.49020,19.35851,3,10
2017-01-14T22:07:17.20Z,28.2199315,-82.1512652,17.685,0.58,-0.82,0.72,6.575,11.763,0.27,309.97732,16.21363,3,10
2017-01-14T22:07:17.40Z,28.2199357,-82.1512677,18.663,0.39,-0.35,0.86,6.261,11.153,0.34,311.24760,37.35184,3,10
2017-01-14T22:07:17.60Z,28.2199363,-82.1512698,20.249,0.35,0.05,0.74,5.742,10.252,0.33,311.24760,37.35204,3,10
2017-01-14T22:07:17.80Z,28.2199375,-82.1512709,17.474,0.55,-0.29,0.73,5.280,8.996,0.36,324.33071,28.38555,3,10
2017-01-14T22:07:18.00Z,28.2199421,-82.1512732,17.484,0.30,-0.73,0.89,5.048,8.511,0.34,310.32134,31.95029,3,10
2017-01-14T22:07:18.20Z,28.2199430,-82.1512736,16.916,0.49,-0.47,0.89,4.848,8.134,0.32,313.07847,33.11786,3,10
2017-01-14T22:07:18.40Z,28.2199419,-82.1512753,16.293,-0.03,-0.65,1.09,4.627,7.767,0.37,288.42236,30.61344,3,10
2017-01-14T22:07:18.60Z,28.2199373,-82.1512770,15.744,0.23,-0.38,1.13,4.388,7.353,0.38,288.42236,30.61380,3,10
2017-01-14T22:07:18.80Z,28.2199367,-82.1512811,15.925,0.46,-0.54,0.97,4.115,6.912,0.34,300.56605,27.14162,3,10
2017-01-14T22:07:19.00Z,28.2199350,-82.1512853,15.067,0.46,-0.35,0.72,3.955,6.479,0.31,310.85912,28.91314,3,10
2017-01-14T22:07:19.20Z,28.2199315,-82.1512886,13.983,0.27,-0.43,0.72,3.738,6.009,0.33,307.42356,35.01049,3,10
2017-01-14T22:07:19.40Z,28.2199303,-82.1512933,14.786,0.05,-0.25,0.81,3.530,5.708,0.35,307.42356,35.01071,3,10
2017-01-14T22:07:19.60Z,28.2199355,-82.1512969,16.150,0.16,-0.14,0.72,3.373,5.349,0.36,307.42356,35.01090,3,10
2017-01-14T22:07:19.80Z,28.2199372,-82.1512989,15.457,-0.18,-0.45,0.86,3.293,5.193,0.37,278.26770,35.70741,3,10
2017-01-14T22:07:20.00Z,28.2199373,-82.1513003,15.170,0.19,-0.45,0.79,3.204,5.077,0.39,284.67884,39.36157,3,10
2017-01-14T22:07:20.20Z,28.2199391,-82.1512987,15.167,0.05,-0.16,0.60,3.105,4.935,0.40,284.67884,39.36172,3,9
2017-01-14T22:07:20.40Z,28.2199389,-82.1512986,14.509,0.11,-0.28,0.65,3.045,4.793,0.39,284.67884,39.36188,3,10
2017-01-14T22:07:20.60Z,28.2199399,-82.1512987,14.635,0.47,-0.27,0.40,3.014,4.746,0.43,307.34941,39.60691,3,10
2017-01-14T22:07:20.80Z,28.2199399,-82.1512995,14.532,0.24,-0.43,0.31,2.966,4.606,0.31,303.92082,44.38460,3,10
2017-01-14T22:07:21.00Z,28.2199410,-82.1513030,15.079,0.19,-0.11,0.53,2.854,4.443,0.35,303.92082,44.38472,3,10
