time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-02-06T17:06:03.20Z,27.7717162,-80.5112857,3568.702,-4.54,-53.86,-3.29,88.719,110.969,3.68,265.18051,3.23817,3,4
2017-02-06T17:06:03.40Z,27.7717156,-80.5113874,3567.049,-4.41,-53.96,-3.39,85.469,94.228,3.91,265.32370,2.84885,3,4
2017-02-06T17:06:04.00Z,27.7717177,-80.5117044,3565.268,-3.84,-53.64,-4.21,56.150,65.489,2.42,265.90820,2.03895,3,4
2017-02-06T17:06:04.20Z,27.7717121,-80.5118091,3565.987,-3.80,-53.55,-4.13,50.728,59.729,2.28,265.94206,1.96402,3,4
2017-02-06T17:06:04.40Z,27.7717088,-80.5119156,3566.593,-3.38,-53.65,-3.89,46.590,55.411,2.18,266.39848,1.87318,3,4
2017-02-06T17:06:04.60Z,27.7716972,-80.5120234,3568.147,-3.28,-53.59,-4.01,43.376,51.983,2.09,266.50080,1.85957,3,4
2017-02-06T17:06:04.80Z,27.7716885,-80.5121299,3569.499,-3.25,-53.44,-4.10,40.807,49.237,2.02,266.51844,1.89835,3,4
2017-02-06T17:06:05.00Z,27.7716780,-80.5122574,3570.282,-2.69,-53.90,-3.96,33.498,44.457,1.20,267.13963,1.64491,3,5
2017-02-06T17:06:05.20Z,27.7716675,-80.5123832,3571.066,-2.67,-53.93,-3.93,30.457,42.810,1.09,267.16459,1.62552,3,5
2017-02-06T17:06:05.40Z,27.7716594,-80.5124955,3572.249,-2.47,-54.06,-3.85,28.231,41.311,1.05,267.38014,1.53469,3,5
2017-02-06T17:06:05.60Z,27.7716541,-80.5126085,3572.963,-2.28,-54.12,-3.77,26.514,39.978,1.04,267.59244,1.49595,3,5
2017-02-06T17:06:05.80Z,27.7716510,-80.5127212,3573.640,-1.76,-54.29,-3.75,25.113,38.732,1.04,268.14440,1.46045,3,5
2017-02-06T17:06:06.00Z,27.7716519,-80.5128303,3574.325,-1.37,-54.16,-3.84,23.869,37.559,0.76,268.55437,1.43554,3,5
2017-02-06T17:06:06.20Z,27.7716505,-80.5129409,3575.072,-1.23,-54.29,-3.81,22.835,36.463,0.74,268.70293,1.40929,3,5
2017-02-06T17:06:06.40Z,27.7716509,-80.5130492,3575.783,-1.04,-54.34,-3.80,21.951,35.387,0.74,268.90153,1.37210,3,5
2017-02-06T17:06:06.60Z,27.7716522,-80.5131609,3576.238,-0.67,-54.44,-3.73,21.168,34.340,0.73,269.29483,1.33106,3,5
2017-02-06T17:06:06.80Z,27.7716533,-80.5132726,3576.744,-0.38,-54.36,-3.73,20.510,33.420,0.74,269.59551,1.32595,3,5
2017-02-06T17:06:07.00Z,27.7716551,-80.5133837,3577.302,-0.02,-54.50,-3.74,19.931,32.535,0.74,269.97777,1.28506,3,5
2017-02-06T17:06:07.20Z,27.7716422,-80.5134977,3580.813,0.18,-54.47,-3.96,18.439,29.980,0.73,270.18426,1.15793,3,6
2017-02-06T17:06:07.40Z,27.7716325,-80.5136093,3583.968,0.43,-54.70,-4.21,17.234,27.912,0.71,270.44537,1.07687,3,6
2017-02-06T17:06:07.60Z,27.7716306,-80.5137192,3586.099,1.17,-54.50,-4.29,16.403,26.474,0.72,271.22798,0.87331,3,6
2017-02-06T17:06:07.80Z,27.7716302,-80.5138298,3587.726,1.66,-54.44,-4.21,15.674,25.225,0.71,271.75092,0.83309,3,6
2017-02-06T17:06:08.00Z,27.7716304,-80.5139413,3589.376,1.85,-54.45,-4.27,14.993,24.017,0.71,271.94442,0.81170,3,8
2017-02-06T17:06:08.20Z,27.7716305,-80.5140517,3591.244,1.98,-54.33,-4.49,14.392,22.924,0.72,272.08472,0.77902,3,8
2017-02-06T17:06:08.40Z,27.7716335,-80.5141631,3592.815,2.38,-54.43,-4.70,13.861,21.934,0.72,272.50462,0.74962,3,8
2017-02-06T17:06:08.60Z,27.7716370,-80.5142738,3594.351,2.58,-54.40,-4.79,13.398,21.062,0.72,272.71683,0.73229,3,8
2017-02-06T17:06:08.80Z,27.7716410,-80.5143831,3595.860,2.92,-54.15,-4.85,13.007,20.305,0.73,273.08556,0.73657,3,8
2017-02-06T17:06:09.00Z,27.7716463,-80.5144930,3597.013,3.27,-54.12,-4.84,12.662,19.627,0.74,273.45759,0.73840,3,8
2017-02-06T17:06:09.20Z,27.7716521,-80.5146022,3598.160,3.51,-53.89,-4.90,12.347,19.005,0.77,273.72575,0.72994,3,8
2017-02-06T17:06:09.40Z,27.7716582,-80.5147119,3599.384,3.84,-53.87,-5.04,12.054,18.426,0.78,274.08264,0.71287,3,8
2017-02-06T17:06:09.60Z,27.7716650,-80.5148210,3600.345,4.16,-53.73,-5.09,11.773,17.883,0.78,274.42289,0.70333,3,8
2017-02-06T17:06:09.80Z,27.7716732,-80.5149309,3601.387,4.70,-53.69,-5.17,11.503,17.368,0.78,274.99950,0.70181,3,8
2017-02-06T17:06:10.00Z,27.7716826,-80.5150398,3602.199,5.09,-53.51,-5.07,11.241,16.886,0.77,275.43242,0.68349,3,8
2017-02-06T17:06:10.20Z,27.7716928,-80.5151494,3603.303,5.52,-53.44,-5.16,11.003,16.444,0.78,275.89438,0.67418,3,8
2017-02-06T17:06:10.40Z,27.7717039,-80.5152586,3604.554,6.14,-53.57,-5.24,10.791,16.059,0.77,276.53751,0.66765,3,8
2017-02-06T17:06:10.60Z,27.7717162,-80.5153677,3605.931,6.54,-53.58,-5.37,10.602,15.722,0.78,276.96155,0.67650,3,8
2017-02-06T17:06:10.80Z,27.7717276,-80.5154750,3607.161,6.47,-53.36,-5.38,10.430,15.435,0.77,276.91132,1.05518,3,8
2017-02-06T17:06:11.00Z,27.7717406,-80.5155838,3608.344,6.84,-53.55,-5.42,10.269,15.175,0.78,277.28367,1.18743,3,8
2017-02-06T17:06:11.20Z,27.7717544,-80.5156920,3609.564,7.15,-53.43,-5.46,10.131,14.960,0.80,277.62480,1.32937,3,8
2017-02-06T17:06:11.40Z,27.7717693,-80.5157999,3610.932,7.65,-53.38,-5.54,9.991,14.741,0.80,278.16117,1.27003,3,8
2017-02-06T17:06:11.60Z,27.7717843,-80.5159075,3612.221,7.97,-53.20,-5.61,9.867,14.557,0.79,278.52381,1.29261,3,8
2017-02-06T17:06:11.80Z,27.7718022,-80.5160135,3613.523,8.83,-52.88,-5.62,9.748,14.373,0.78,279.47998,1.17280,3,8
2017-02-06T17:06:12.00Z,27.7718232,-80.5161197,3615.120,9.92,-52.78,-5.72,9.628,14.154,0.78,280.64206,1.07085,3,8
2017-02-06T17:06:12.20Z,27.7718465,-80.5162251,3616.994,11.04,-52.45,-5.89,9.505,13.938,0.78,281.88102,0.65682,3,8
2017-02-06T17:06:12.40Z,27.7718685,-80.5163322,3618.850,11.74,-52.52,-5.94,9.373,13.727,0.79,282.60231,0.64200,3,9
2017-02-06T17:06:12.60Z,27.7718908,-80.5164392,3620.509,12.33,-52.36,-6.02,9.254,13.534,0.80,283.24983,0.65040,3,9
2017-02-06T17:06:12.80Z,27.7719154,-80.5165461,3621.975,13.10,-52.24,-6.07,9.142,13.353,0.80,284.07725,0.64893,3,9
2017-02-06T17:06:13.00Z,27.7719404,-80.5166536,3623.570,13.62,-52.21,-6.24,9.044,13.210,0.80,284.61933,0.70912,3,9
2017-02-06T17:06:13.20Z,27.7719649,-80.5167602,3625.122,13.91,-52.24,-6.29,8.944,13.065,0.79,284.91225,0.72109,3,9
2017-02-06T17:06:13.40Z,27.7719912,-80.5168673,3626.820,14.71,-52.16,-6.48,8.846,12.924,0.78,285.74669,0.71957,3,9
2017-02-06T17:06:13.60Z,27.7720196,-80.5169735,3628.263,15.40,-51.85,-6.55,8.752,12.788,0.77,286.54016,0.72080,3,9
2017-02-06T17:06:13.80Z,27.7720477,-80.5170794,3629.653,15.43,-51.70,-6.56,8.661,12.656,0.76,286.61995,1.06198,3,9
2017-02-06T17:06:14.00Z,27.7720762,-80.5171859,3631.160,15.61,-51.80,-6.61,8.576,12.528,0.76,286.77419,1.19764,3,9
2017-02-06T17:06:14.20Z,27.7721058,-80.5172924,3632.620,15.96,-51.86,-6.64,8.498,12.408,0.76,287.10862,1.26543,3,9
2017-02-06T17:06:14.40Z,27.7721385,-80.5173973,3633.963,16.73,-51.39,-6.66,8.428,12.298,0.77,288.03520,1.27638,3,9
2017-02-06T17:06:14.60Z,27.7721707,-80.5175015,3635.386,17.26,-51.22,-6.67,8.366,12.194,0.79,288.62573,1.27866,3,9
2017-02-06T17:06:14.80Z,27.7722045,-80.5176044,3636.642,17.89,-50.98,-6.57,8.303,12.088,1.08,289.33980,1.24698,3,9
2017-02-06T17:06:15.00Z,27.7722382,-80.5177057,3637.768,18.31,-50.63,-6.36,8.238,11.978,1.17,289.88028,1.21866,3,9
2017-02-06T17:06:15.20Z,27.7722745,-80.5178054,3638.865,19.03,-49.97,-6.19,8.169,11.867,1.18,290.85248,1.19914,3,9
2017-02-06T17:06:15.40Z,27.7723107,-80.5179046,3640.001,19.49,-49.49,-6.06,8.100,11.769,1.19,291.49997,1.20057,3,9
2017-02-06T17:06:15.60Z,27.7723479,-80.5180042,3641.298,19.96,-49.22,-6.02,8.032,11.685,1.19,292.07053,1.26117,3,9
2017-02-06T17:06:15.80Z,27.7723875,-80.5181015,3642.822,20.93,-48.67,-6.11,7.957,11.600,1.15,293.26545,1.25119,3,9
2017-02-06T17:06:16.00Z,27.7724272,-80.5181975,3644.558,21.54,-48.06,-6.29,7.885,11.512,1.11,294.13952,1.23783,3,9
2017-02-06T17:06:16.20Z,27.7724683,-80.5182939,3645.973,22.16,-47.88,-6.24,7.819,11.431,1.14,294.83766,1.22748,3,9
2017-02-06T17:06:16.40Z,27.7725125,-80.5183890,3647.081,23.19,-47.41,-6.04,7.771,11.369,1.14,296.06874,1.27538,3,9
2017-02-06T17:06:16.60Z,27.7725579,-80.5184842,3648.031,23.94,-47.10,-5.81,7.723,11.304,1.14,296.94372,1.28138,3,9
2017-02-06T17:06:16.80Z,27.7726057,-80.5185807,3648.954,24.90,-47.22,-5.71,7.683,11.245,1.15,297.80295,1.32893,3,9
2017-02-06T17:06:17.00Z,27.7726553,-80.5186751,3649.979,26.01,-46.88,-5.61,7.643,11.183,1.15,299.02271,1.34337,3,9
2017-02-06T17:06:17.20Z,27.7727049,-80.5187684,3650.907,26.52,-46.40,-5.53,7.597,11.121,1.11,299.74602,1.30352,3,9
2017-02-06T17:06:17.40Z,27.7727565,-80.5188596,3652.009,27.39,-45.75,-5.50,7.548,11.063,1.08,300.90337,1.27944,3,9
2017-02-06T17:06:17.60Z,27.7728070,-80.5189513,3653.109,27.64,-45.47,-5.42,7.500,11.012,1.11,301.29741,1.33559,3,9
2017-02-06T17:06:17.80Z,27.7728582,-80.5190420,3654.057,27.83,-45.01,-5.36,7.454,10.960,1.10,301.73520,1.35724,3,9
2017-02-06T17:06:18.00Z,27.7729123,-80.5191308,3655.370,28.80,-44.50,-5.38,7.411,10.908,1.10,302.91028,1.27561,3,9
2017-02-06T17:06:18.20Z,27.7729682,-80.5192199,3656.612,29.74,-44.26,-5.40,7.371,10.853,1.13,303.89788,1.21984,3,9
2017-02-06T17:06:18.40Z,27.7730282,-80.5193058,3657.245,31.13,-43.26,-5.22,7.334,10.799,1.18,305.73456,1.23946,3,9
