time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-08T00:24:04.80Z,28.2721666,-82.1894896,88.311,0.24,-0.42,-0.53,154.939,104.495,9.00,0.00000,180.00000,3,5
2017-01-08T00:24:05.00Z,28.2719177,-82.1894061,79.207,-0.06,-0.39,-0.78,52.287,61.975,3.75,0.00000,180.00000,3,5
2017-01-08T00:24:05.20Z,28.2719388,-82.1893669,76.048,-0.28,-0.09,-0.54,54.743,66.842,2.83,0.00000,180.00000,3,4
2017-01-08T00:24:05.40Z,28.2719383,-82.1893523,70.206,-0.84,-0.22,0.15,49.842,56.164,2.48,0.00000,104.59394,3,5
2017-01-08T00:24:05.60Z,28.2719382,-82.1893514,68.599,-1.08,-0.41,-0.01,47.076,49.969,2.26,0.00000,104.59412,3,5
2017-01-08T00:24:05.80Z,28.2719119,-82.1893433,66.548,-0.92,-0.59,0.22,40.921,44.598,1.93,0.00000,104.59430,3,5
2017-01-08T00:24:06.00Z,28.2718980,-82.1893447,65.057,-0.91,-0.16,0.20,37.074,40.021,2.09,0.00000,104.59446,3,6
2017-01-08T00:24:06.20Z,28.2718893,-82.1893391,62.942,-0.35,-0.10,0.01,34.227,37.433,1.87,0.00000,104.59464,3,6
2017-01-08T00:24:06.40Z,28.2718828,-82.1893305,60.346,0.02,-0.27,-0.01,31.573,34.859,1.27,0.00000,104.59474,3,6
2017-01-08T00:24:06.60Z,28.2718817,-82.1893263,58.812,0.12,-0.51,0.31,29.635,33.035,1.12,0.00000,104.59484,3,6
2017-01-08T00:24:06.80Z,28.2718814,-82.1893171,56.601,-0.14,-0.16,0.38,27.892,30.569,1.51,0.00000,104.59496,3,6
2017-01-08T00:24:07.00Z,28.2718822,-82.1893128,55.806,-0.25,-0.02,0.47,26.422,29.217,1.59,0.00000,104.59510,3,6
2017-01-08T00:24:07.20Z,28.2718791,-82.1893073,55.109,0.15,0.31,0.39,25.116,27.628,1.32,0.00000,104.59522,3,6
2017-01-08T00:24:07.40Z,28.2718779,-82.1892969,54.175,1.05,1.01,0.57,23.962,25.889,1.37,0.00000,104.59536,3,6
2017-01-08T00:24:07.60Z,28.2718761,-82.1892889,53.481,1.37,0.88,0.53,22.950,24.443,1.53,29.54871,34.68946,3,6
2017-01-08T00:24:07.80Z,28.2718762,-82.1892828,54.292,1.00,0.67,0.48,22.067,23.497,1.45,29.54871,34.68984,3,6
2017-01-08T00:24:08.00Z,28.2718742,-82.1892807,54.344,0.63,0.05,0.57,21.347,22.915,1.31,29.54871,34.69018,3,6
2017-01-08T00:24:08.20Z,28.2718704,-82.1892768,54.109,0.30,0.00,0.50,20.466,21.934,1.17,29.54871,34.69048,3,7
2017-01-08T00:24:08.40Z,28.2718687,-82.1892739,54.419,-0.15,0.71,0.40,19.687,21.072,1.22,29.54871,34.69080,3,7
2017-01-08T00:24:08.60Z,28.2718648,-82.1892726,54.365,-0.55,0.36,0.45,19.002,20.320,1.33,29.54871,34.69114,3,7
2017-01-08T00:24:08.80Z,28.2718610,-82.1892721,54.253,-0.58,-0.20,0.51,18.370,19.626,1.28,29.54871,34.69147,3,7
2017-01-08T00:24:09.00Z,28.2718590,-82.1892712,54.263,-0.26,-0.11,0.44,17.670,18.884,1.15,29.54871,34.69177,3,7
2017-01-08T00:24:09.20Z,28.2718591,-82.1892669,53.457,-0.05,0.04,0.42,16.974,18.095,1.07,29.54871,34.69205,3,7
2017-01-08T00:24:09.40Z,28.2718589,-82.1892664,53.003,-0.01,-0.20,0.47,16.450,17.404,0.92,29.54871,34.69229,3,7
2017-01-08T00:24:09.60Z,28.2718585,-82.1892642,51.933,-0.15,0.01,0.55,15.974,16.694,1.04,29.54871,34.69256,3,7
2017-01-08T00:24:09.80Z,28.2718710,-82.1892646,52.243,-0.24,-0.36,0.53,15.289,16.048,0.89,29.54871,34.69279,3,8
2017-01-08T00:24:10.00Z,28.2718823,-82.1892656,52.710,-0.30,-0.13,0.36,14.608,15.522,0.99,29.54871,34.69305,3,8
2017-01-08T00:24:10.20Z,28.2718905,-82.1892634,52.793,-0.88,-0.02,0.29,13.983,15.055,0.92,108.26682,33.36880,3,8
2017-01-08T00:24:10.40Z,28.2718985,-82.1892616,52.510,-0.44,-0.08,0.35,13.511,14.618,0.90,108.26682,33.36904,3,8
2017-01-08T00:24:10.60Z,28.2719051,-82.1892607,52.646,-0.38,0.12,0.25,13.074,14.154,0.99,108.26682,33.36931,3,8
2017-01-08T00:24:10.80Z,28.2719089,-82.1892606,51.872,-0.44,0.14,0.36,12.662,13.691,0.84,108.26682,33.36953,3,8
2017-01-08T00:24:11.00Z,28.2719114,-82.1892589,51.472,-0.77,-0.04,0.41,12.196,13.358,0.87,108.26682,33.36977,3,8
2017-01-08T00:24:11.20Z,28.2719150,-82.1892567,51.239,-0.58,-0.08,0.46,11.588,13.012,0.72,108.26682,33.36997,3,8
2017-01-08T00:24:11.40Z,28.2719172,-82.1892526,51.106,-0.53,-0.20,0.34,11.124,12.660,0.68,108.26682,33.37015,3,8
2017-01-08T00:24:11.60Z,28.2719224,-82.1892503,50.774,-0.56,-0.20,0.40,10.772,12.297,0.68,108.26682,33.37035,3,8
2017-01-08T00:24:11.80Z,28.2719277,-82.1892461,50.446,-0.47,-0.14,0.35,10.358,11.905,0.68,108.26682,33.37053,3,8
2017-01-08T00:24:12.00Z,28.2719337,-82.1892428,50.268,-0.45,0.02,0.33,9.921,11.532,0.67,108.26682,33.37071,3,9
2017-01-08T00:24:12.20Z,28.2719382,-82.1892397,50.516,-0.42,0.16,0.29,9.530,11.155,0.64,108.26682,33.37088,3,9
2017-01-08T00:24:12.40Z,28.2719406,-82.1892388,50.863,-0.26,0.11,0.24,9.213,10.787,0.59,108.26682,33.37104,3,8
2017-01-08T00:24:12.60Z,28.2719421,-82.1892398,51.176,-0.14,0.12,0.15,8.935,10.453,0.55,108.26682,33.37119,3,8
2017-01-08T00:24:12.80Z,28.2719407,-82.1892398,51.026,-0.16,0.01,0.17,8.693,10.149,0.56,108.26682,33.37134,3,8
2017-01-08T00:24:13.00Z,28.2719412,-82.1892411,51.413,-0.07,0.03,0.08,8.474,9.856,0.55,108.26682,33.37148,3,8
