time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-02-03T16:55:36.80Z,29.0688309,-81.2499544,2093.274,37.04,-23.82,8.51,96.854,594.527,7.03,327.25462,6.44483,3,4
2017-02-03T16:55:37.00Z,29.0688683,-81.2499996,2084.590,36.78,-23.92,10.26,82.249,376.782,4.97,326.96559,3.49177,3,4
2017-02-03T16:55:37.60Z,29.0689965,-81.2501380,2056.331,36.49,-24.46,10.90,53.047,291.925,2.17,326.16841,1.53525,3,4
2017-02-03T16:55:37.80Z,29.0690494,-81.2502838,1984.728,35.83,-24.04,7.40,39.225,207.663,1.37,326.13498,1.35063,3,5
2017-02-03T16:55:38.00Z,29.0691236,-81.2503718,1955.714,36.00,-23.76,3.72,33.278,176.165,0.86,326.56896,0.86969,3,5
2017-02-03T16:55:38.20Z,29.0691517,-81.2505427,1863.599,35.40,-22.66,-3.63,23.870,100.123,0.54,327.37978,0.63260,3,6
2017-02-03T16:55:38.40Z,29.0692177,-81.2506078,1849.322,35.41,-22.41,-5.78,20.425,75.833,0.56,327.66560,0.46925,3,6
2017-02-03T16:55:38.60Z,29.0692867,-81.2506540,1848.907,35.44,-22.38,-6.45,17.897,62.334,0.54,327.72690,0.40956,3,6
2017-02-03T16:55:38.80Z,29.0693598,-81.2506949,1853.703,35.52,-22.35,-6.82,15.879,52.100,0.53,327.81843,0.40534,3,7
2017-02-03T16:55:39.00Z,29.0694321,-81.2507358,1858.326,35.27,-22.31,-6.90,14.468,45.573,0.52,327.68105,0.40045,3,7
2017-02-03T16:55:39.20Z,29.0695033,-81.2507774,1863.663,35.46,-22.57,-7.02,13.388,40.900,0.64,327.51759,0.38920,3,7
2017-02-03T16:55:39.40Z,29.0695705,-81.2508243,1865.681,35.25,-22.58,-7.07,12.758,37.866,0.71,327.35385,0.47693,3,7
2017-02-03T16:55:39.60Z,29.0696307,-81.2508742,1864.731,35.17,-22.63,-6.90,11.959,33.266,0.80,327.23905,0.74594,3,9
2017-02-03T16:55:39.80Z,29.0696936,-81.2509235,1864.889,35.18,-22.82,-6.80,11.365,30.862,0.77,327.02750,0.74646,3,8
2017-02-03T16:55:40.00Z,29.0697574,-81.2509747,1864.246,35.31,-22.87,-6.74,10.870,28.948,0.76,327.06337,0.72805,3,8
2017-02-03T16:55:40.20Z,29.0698224,-81.2510248,1863.655,34.95,-22.91,-6.72,10.377,26.787,0.70,326.75200,0.65365,3,9
2017-02-03T16:55:40.40Z,29.0698892,-81.2510756,1863.152,35.05,-23.04,-6.71,9.855,25.003,0.57,326.67745,0.57884,3,9
2017-02-03T16:55:40.60Z,29.0699574,-81.2511275,1863.050,34.74,-23.06,-6.72,9.416,23.663,0.56,326.42489,0.55478,3,9
2017-02-03T16:55:40.80Z,29.0700241,-81.2511815,1862.338,34.51,-23.14,-6.73,9.045,22.507,0.57,326.16144,0.56920,3,9
2017-02-03T16:55:41.00Z,29.0700881,-81.2512323,1862.341,34.40,-23.24,-6.75,8.745,21.532,0.58,325.96005,0.57497,3,9
2017-02-03T16:55:41.20Z,29.0701516,-81.2512818,1862.773,34.44,-23.25,-6.64,8.491,20.707,0.59,325.97663,0.58541,3,9
2017-02-03T16:55:41.40Z,29.0702134,-81.2513304,1863.784,34.23,-23.38,-6.59,8.304,19.988,0.62,325.66145,0.60022,3,9
2017-02-03T16:55:41.60Z,29.0702764,-81.2513793,1864.600,34.28,-23.37,-6.53,8.134,19.363,0.62,325.71057,0.60026,3,9
2017-02-03T16:55:41.80Z,29.0703384,-81.2514273,1865.997,34.25,-23.56,-6.50,7.973,18.784,0.61,325.48370,0.59710,3,9
2017-02-03T16:55:42.00Z,29.0704019,-81.2514756,1867.417,34.36,-23.64,-6.36,7.824,18.285,0.62,325.47256,0.58861,3,9
2017-02-03T16:55:42.20Z,29.0704650,-81.2515243,1868.630,34.36,-23.66,-6.21,7.685,17.857,0.61,325.44238,0.58378,3,9
2017-02-03T16:55:42.40Z,29.0705275,-81.2515727,1869.786,34.40,-23.76,-6.25,7.553,17.431,0.61,325.36656,0.58118,3,9
2017-02-03T16:55:42.60Z,29.0705903,-81.2516219,1870.784,34.29,-23.78,-6.22,7.430,17.039,0.62,325.26704,0.58937,3,9
2017-02-03T16:55:42.80Z,29.0706534,-81.2516714,1871.792,34.39,-23.84,-6.16,7.309,16.674,0.61,325.27368,0.57657,3,9
2017-02-03T16:55:43.00Z,29.0707158,-81.2517197,1873.020,34.31,-23.94,-6.22,7.199,16.320,0.72,325.09812,0.60160,3,9
2017-02-03T16:55:43.20Z,29.0707784,-81.2517686,1874.110,34.17,-24.05,-6.10,7.098,16.000,0.78,324.86987,0.62711,3,9
2017-02-03T16:55:43.40Z,29.0708412,-81.2518171,1875.258,34.42,-23.75,-6.07,6.995,15.687,0.82,325.39301,0.54555,3,9
2017-02-03T16:55:43.60Z,29.0709037,-81.2518660,1876.408,34.38,-24.08,-6.06,6.883,15.403,0.85,324.98365,0.54776,3,9
2017-02-03T16:55:43.80Z,29.0709668,-81.2519155,1877.684,34.18,-24.21,-6.06,6.736,15.075,0.80,324.68917,0.53915,3,9
2017-02-03T16:55:44.00Z,29.0710290,-81.2519650,1878.773,34.21,-24.19,-5.97,6.611,14.783,0.59,324.73733,0.51354,3,9
2017-02-03T16:55:44.20Z,29.0710907,-81.2520145,1879.814,34.38,-24.41,-5.89,6.470,14.489,0.55,324.62685,0.49024,3,9
2017-02-03T16:55:44.40Z,29.0711521,-81.2520639,1880.877,34.29,-24.46,-5.76,6.352,14.264,0.55,324.50185,0.50165,3,8
2017-02-03T16:55:44.60Z,29.0712141,-81.2521133,1882.014,34.28,-24.52,-5.71,6.224,13.885,0.54,324.42374,0.49041,3,8
2017-02-03T16:55:44.80Z,29.0712764,-81.2521630,1883.392,34.26,-24.73,-5.68,6.102,13.510,0.53,324.17918,0.48483,3,8
2017-02-03T16:55:45.00Z,29.0713396,-81.2522109,1885.024,34.22,-24.43,-5.74,5.939,13.104,0.39,324.47367,0.63420,3,8
2017-02-03T16:55:45.20Z,29.0714039,-81.2522590,1886.846,34.18,-24.26,-5.76,5.772,12.684,0.37,324.63669,0.58883,3,8
