time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-16T16:12:43.40Z,28.2199421,-82.1512593,12.968,-1.71,0.48,-2.00,69.383,70.352,4.94,164.34118,38.99591,3,4
2017-01-16T16:12:43.60Z,28.2199393,-82.1512968,9.529,-1.73,0.54,-1.60,62.751,58.420,4.08,163.57141,40.31083,3,4
2017-01-16T16:12:43.80Z,28.2199315,-82.1513090,6.495,-1.72,0.58,-1.65,54.566,53.699,2.68,162.13719,27.23288,3,4
2017-01-16T16:12:44.00Z,28.2198971,-82.1512801,5.912,-1.30,0.25,-1.37,32.234,36.366,1.51,165.36292,30.07192,3,6
2017-01-16T16:12:44.20Z,28.2198590,-82.1512482,5.839,-1.39,0.11,-1.36,26.747,31.625,1.08,171.70490,23.04031,3,6
2017-01-16T16:12:44.40Z,28.2198289,-82.1512310,5.743,-1.44,0.13,-1.01,22.846,28.065,0.79,174.11391,12.10139,3,6
2017-01-16T16:12:44.60Z,28.2198391,-82.1512449,2.942,-1.26,0.15,-0.84,20.640,25.315,0.75,173.79998,14.51152,3,6
2017-01-16T16:12:44.80Z,28.2198399,-82.1512444,2.412,-1.46,0.07,-0.67,18.874,22.899,0.74,175.99888,11.66811,3,6
2017-01-16T16:12:45.00Z,28.2198364,-82.1512396,3.776,-1.02,0.11,-0.55,17.072,20.940,0.66,175.19105,16.65933,3,6
2017-01-16T16:12:45.20Z,28.2198446,-82.1512402,5.011,-0.88,0.12,-0.50,16.034,19.436,0.69,174.03108,19.45928,3,6
2017-01-16T16:12:45.40Z,28.2198533,-82.1512440,6.029,-1.15,-0.15,-0.24,15.355,18.296,0.77,182.10170,16.03912,3,6
2017-01-16T16:12:45.60Z,28.2198630,-82.1512504,7.847,-1.09,-0.18,-0.09,14.308,17.155,0.81,185.17050,19.19843,3,7
2017-01-16T16:12:45.80Z,28.2198634,-82.1512494,8.208,-0.67,-0.35,0.06,13.480,16.190,0.69,189.32552,39.95630,3,7
2017-01-16T16:12:46.00Z,28.2198721,-82.1512505,8.612,-0.70,-0.31,0.14,12.549,14.950,0.67,196.87587,39.18280,3,8
2017-01-16T16:12:46.20Z,28.2198743,-82.1512510,8.703,-0.32,-0.38,0.07,11.415,13.355,0.51,196.87587,39.18292,3,8
2017-01-16T16:12:46.40Z,28.2198755,-82.1512460,11.218,0.17,-0.04,0.32,10.161,11.173,0.56,196.87587,39.18304,3,8
2017-01-16T16:12:46.60Z,28.2198940,-82.1512521,15.429,0.21,-0.01,0.35,9.042,9.754,0.48,196.87587,39.18315,3,8
2017-01-16T16:12:46.80Z,28.2198999,-82.1512542,16.623,-0.07,0.11,0.35,8.220,8.966,0.49,196.87587,39.18327,3,8
2017-01-16T16:12:47.00Z,28.2198954,-82.1512554,18.387,-0.19,0.26,0.24,7.269,8.363,0.50,196.87587,39.18338,3,8
2017-01-16T16:12:47.20Z,28.2198885,-82.1512566,19.535,0.01,0.45,0.23,6.588,7.873,0.52,196.87587,39.18350,3,8
