time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-16T17:28:13.40Z,28.2197039,-82.1511531,78.439,-0.96,0.02,-3.09,88.871,270.766,12.02,0.00000,71.11402,3,4
2017-01-16T17:28:13.60Z,28.2197027,-82.1511459,78.454,-0.78,0.04,-2.70,74.761,187.738,8.43,0.00000,71.11509,3,4
2017-01-16T17:28:13.80Z,28.2196845,-82.1511600,83.181,-0.92,-0.10,-2.74,68.785,184.124,6.66,0.00000,71.11593,3,4
2017-01-16T17:28:14.00Z,28.2196711,-82.1511699,87.127,-0.63,-0.15,-2.27,61.696,168.073,5.96,0.00000,71.11668,3,4
2017-01-16T17:28:14.20Z,28.2196638,-82.1511744,89.223,-0.43,-0.15,-1.78,57.869,159.487,5.59,0.00000,71.11738,3,4
2017-01-16T17:28:14.40Z,28.2196630,-82.1511772,89.775,-0.09,-0.21,-1.53,54.971,153.086,5.14,0.00000,71.11803,3,4
2017-01-16T17:28:14.60Z,28.2196684,-82.1511742,88.231,-0.01,-0.23,-1.14,51.352,145.479,4.77,0.00000,71.11864,3,4
2017-01-16T17:28:14.80Z,28.2197811,-82.1511929,52.312,0.14,-0.11,-0.32,22.928,53.966,0.68,0.00000,71.11873,3,6
2017-01-16T17:28:15.00Z,28.2197907,-82.1511856,50.320,-0.09,-0.16,-0.48,19.603,42.320,0.77,0.00000,71.11883,3,6
2017-01-16T17:28:15.20Z,28.2198029,-82.1511837,47.048,0.34,-0.13,-0.42,17.546,35.848,0.55,0.00000,71.11890,3,6
2017-01-16T17:28:15.40Z,28.2198172,-82.1511805,41.363,0.07,-0.41,-0.36,15.711,29.964,0.42,0.00000,71.11897,3,7
2017-01-16T17:28:15.60Z,28.2198236,-82.1511754,38.474,0.42,-0.40,0.01,14.092,25.651,0.60,326.77012,40.17328,3,7
2017-01-16T17:28:15.80Z,28.2198291,-82.1511696,36.637,-0.05,-0.27,0.12,12.961,22.595,0.62,326.77012,40.17342,3,8
2017-01-16T17:28:16.00Z,28.2198438,-82.1511698,33.627,0.00,-0.33,0.07,11.895,20.306,0.53,326.77012,40.17354,3,8
