time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-21T15:24:13.40Z,28.2198656,-82.1512922,19.035,0.17,-0.37,-0.47,93.585,154.112,4.26,0.00000,180.00000,3,4
2017-01-21T15:24:13.60Z,28.2198900,-82.1512374,21.682,0.17,0.03,-0.56,29.085,63.344,2.51,0.00000,135.12644,3,5
2017-01-21T15:24:14.20Z,28.2198889,-82.1512154,28.534,-0.01,0.20,-0.02,12.504,28.313,0.31,0.00000,135.12662,3,6
2017-01-21T15:24:14.40Z,28.2198829,-82.1512207,22.722,-0.03,0.08,-0.04,10.385,23.406,0.42,0.00000,135.12664,3,6
2017-01-21T15:24:14.60Z,28.2198837,-82.1512116,27.400,0.01,0.16,0.00,8.979,20.142,0.26,0.00000,135.12666,3,6
2017-01-21T15:24:14.80Z,28.2198856,-82.1512146,27.430,0.01,0.24,0.08,8.027,18.314,0.29,0.00000,135.12666,3,6
2017-01-21T15:24:15.00Z,28.2198861,-82.1512200,27.955,0.04,0.15,0.07,7.312,16.856,0.32,0.00000,135.12670,3,6
2017-01-21T15:24:15.20Z,28.2198847,-82.1512227,28.223,0.02,0.26,0.12,6.771,15.671,0.33,0.00000,135.12672,3,6
2017-01-21T15:24:15.40Z,28.2198848,-82.1512305,27.670,0.04,0.15,0.19,6.324,14.817,0.43,0.00000,135.12674,3,6
2017-01-21T15:24:15.60Z,28.2198824,-82.1512367,26.680,0.01,0.17,0.23,5.956,14.057,0.44,0.00000,135.12678,3,6
2017-01-21T15:24:15.80Z,28.2198825,-82.1512407,26.031,0.00,0.21,0.20,5.644,13.404,0.40,0.00000,135.12680,3,6
2017-01-21T15:24:16.00Z,28.2198818,-82.1512460,25.041,0.02,0.10,0.34,5.342,12.795,0.48,0.00000,135.12682,3,7
2017-01-21T15:24:16.20Z,28.2198812,-82.1512490,24.833,0.00,0.20,0.30,5.065,12.138,0.43,0.00000,135.12686,3,7
2017-01-21T15:24:16.40Z,28.2198803,-82.1512504,24.682,0.02,0.09,0.27,4.822,11.532,0.46,0.00000,135.12688,3,8
2017-01-21T15:24:16.60Z,28.2198796,-82.1512508,24.842,0.02,0.08,0.22,4.612,10.902,0.45,0.00000,135.12692,3,9
2017-01-21T15:24:16.80Z,28.2198782,-82.1512523,24.691,-0.04,0.03,0.13,4.415,10.343,0.43,0.00000,135.12694,3,9
2017-01-21T15:24:17.00Z,28.2198767,-82.1512518,24.788,-0.01,0.03,0.17,4.245,9.908,0.46,0.00000,135.12696,3,10
2017-01-21T15:24:17.20Z,28.2198755,-82.1512512,25.031,-0.18,-0.10,0.17,4.103,9.606,0.40,0.00000,135.12700,3,9
2017-01-21T15:24:17.40Z,28.2198742,-82.1512531,24.897,-0.39,0.14,0.06,3.948,9.302,0.31,0.00000,135.12702,3,9
2017-01-21T15:24:17.60Z,28.2198719,-82.1512607,23.645,-0.06,-0.11,0.10,3.673,8.804,0.34,0.00000,135.12704,3,9
