time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-19T18:28:07.00Z,28.2199554,-82.1513816,36.239,-0.35,0.13,-1.28,93.789,105.319,7.63,0.00000,180.00000,3,4
2017-01-19T18:28:07.20Z,28.2199175,-82.1513043,35.892,-0.47,0.85,-1.63,70.456,67.973,4.12,0.00000,142.75014,3,4
2017-01-19T18:28:07.40Z,28.2198982,-82.1513081,37.335,-0.61,-0.16,-0.85,52.862,59.882,2.01,0.00000,142.75026,3,4
2017-01-19T18:28:07.60Z,28.2198890,-82.1513385,36.251,-0.75,-0.55,-0.44,38.676,48.655,1.28,0.00000,142.75034,3,4
2017-01-19T18:28:07.80Z,28.2199051,-82.1512992,33.294,-0.92,-0.44,-0.26,22.883,30.909,0.83,212.38013,30.48005,3,6
2017-01-19T18:28:08.00Z,28.2199095,-82.1512829,32.457,-0.92,-0.47,-0.06,18.538,25.521,0.70,209.70123,30.75409,3,6
2017-01-19T18:28:08.20Z,28.2199281,-82.1512619,28.899,-0.83,-0.23,0.17,15.422,21.463,0.47,202.69354,30.56235,3,7
2017-01-19T18:28:08.40Z,28.2199377,-82.1512540,26.091,-1.02,-0.40,0.30,13.458,19.038,0.52,201.88094,27.18186,3,7
2017-01-19T18:28:08.60Z,28.2199415,-82.1512412,26.607,-0.76,-0.45,0.34,11.704,17.107,0.49,205.63644,30.58177,3,7
2017-01-19T18:28:08.80Z,28.2199368,-82.1512474,26.665,-0.70,-0.53,0.25,10.601,15.730,0.42,211.79548,27.59234,3,8
2017-01-19T18:28:09.00Z,28.2199394,-82.1512384,26.745,-1.03,-0.31,0.24,9.231,13.465,0.41,201.26635,18.42617,3,8
2017-01-19T18:28:09.20Z,28.2199485,-82.1512417,24.671,-0.82,-0.35,0.25,8.291,12.107,0.35,201.90532,24.04268,3,9
2017-01-19T18:28:09.40Z,28.2199519,-82.1512400,22.769,-0.81,-0.34,0.19,7.456,10.640,0.32,202.56129,18.03380,3,9
2017-01-19T18:28:09.60Z,28.2199546,-82.1512330,22.533,-1.18,-0.35,-0.15,6.591,9.131,0.44,198.56139,12.64036,3,9
2017-01-19T18:28:09.80Z,28.2199534,-82.1512250,24.370,-0.65,-0.25,0.10,6.018,8.157,0.38,199.25399,20.54629,3,9
2017-01-19T18:28:10.00Z,28.2199518,-82.1512122,26.678,-0.34,-0.04,0.07,5.599,7.410,0.44,196.61982,38.41143,3,9
2017-01-19T18:28:10.20Z,28.2199434,-82.1511838,32.002,-0.29,-0.10,0.08,5.198,6.595,0.44,197.63323,43.99678,3,9
2017-01-19T18:28:10.40Z,28.2199358,-82.1511711,35.799,-0.26,-0.07,0.11,4.893,6.122,0.40,197.63323,43.99686,3,9
2017-01-19T18:28:10.60Z,28.2199276,-82.1511582,39.186,-0.27,-0.07,0.11,4.611,5.695,0.37,196.16794,43.69545,3,9
2017-01-19T18:28:10.80Z,28.2199221,-82.1511459,41.802,-0.16,-0.04,0.08,4.419,5.355,0.37,196.16794,43.69552,3,9
2017-01-19T18:28:11.00Z,28.2199235,-82.1511440,42.171,0.03,-0.07,-0.02,4.281,5.156,0.24,196.16794,43.69557,3,9
2017-01-19T18:28:11.20Z,28.2199268,-82.1511445,42.319,0.17,0.01,-0.05,4.191,5.020,0.32,196.16794,43.69564,3,9
2017-01-19T18:28:11.40Z,28.2199277,-82.1511460,41.989,-0.03,-0.04,-0.09,4.070,4.916,0.33,196.16794,43.69570,3,9
2017-01-19T18:28:11.60Z,28.2199310,-82.1511481,41.610,-0.17,-0.27,-0.11,3.970,4.819,0.30,217.26031,44.21003,3,9
2017-01-19T18:28:11.80Z,28.2199379,-82.1511513,40.798,0.08,-0.25,-0.39,3.855,4.698,0.28,217.26031,44.21013,3,9
2017-01-19T18:28:12.00Z,28.2199427,-82.1511558,40.106,0.60,-1.08,0.06,3.746,4.572,0.27,290.16433,15.39224,3,9
2017-01-19T18:28:12.20Z,28.2199436,-82.1511532,40.542,0.12,-0.06,0.04,3.648,4.413,0.46,290.16433,15.39251,3,9
2017-01-19T18:28:12.40Z,28.2199448,-82.1511549,40.161,-0.38,-0.55,-0.06,3.572,4.322,0.38,282.95564,39.55438,3,9
2017-01-19T18:28:12.60Z,28.2199454,-82.1511607,40.126,-0.04,-0.20,-0.16,3.498,4.249,0.28,282.95564,39.55444,3,9
2017-01-19T18:28:12.80Z,28.2199449,-82.1511585,41.360,-0.04,-0.19,-0.18,3.430,4.132,0.29,282.95564,39.55451,3,9
2017-01-19T18:28:13.00Z,28.2199429,-82.1511578,41.941,-1.10,0.04,-0.43,3.389,4.076,0.41,199.90542,20.36722,3,9
2017-01-19T18:28:13.20Z,28.2199408,-82.1511564,42.522,-1.27,0.02,-0.59,3.367,4.043,0.60,188.98310,19.30817,3,9
2017-01-19T18:28:13.40Z,28.2199403,-82.1511572,42.829,-0.95,-0.08,-0.47,3.339,4.014,0.62,187.28731,23.75266,3,9
2017-01-19T18:28:13.60Z,28.2199406,-82.1511588,42.754,-0.63,0.07,-0.24,3.278,3.965,0.54,182.46147,31.39595,3,9
2017-01-19T18:28:13.80Z,28.2199380,-82.1511585,42.881,-0.78,0.00,-0.19,3.227,3.918,0.43,181.18171,25.34738,3,9
2017-01-19T18:28:14.00Z,28.2199390,-82.1511590,42.564,-0.14,0.14,-0.05,3.146,3.855,0.29,181.18171,25.34748,3,9
2017-01-19T18:28:14.20Z,28.2199404,-82.1511603,42.550,-0.13,-0.30,-0.08,3.108,3.815,0.39,181.18171,25.34762,3,9
2017-01-19T18:28:14.40Z,28.2199413,-82.1511602,42.629,-0.09,0.24,-0.09,3.081,3.789,0.44,181.18171,25.34777,3,9
2017-01-19T18:28:14.60Z,28.2199423,-82.1511603,42.587,0.06,-0.10,0.16,3.039,3.738,0.40,181.18171,25.34792,3,9
2017-01-19T18:28:14.80Z,28.2199528,-82.1511638,40.959,0.04,-0.10,0.26,2.964,3.609,0.36,181.18171,25.34805,3,9
2017-01-19T18:28:15.00Z,28.2199592,-82.1511636,40.392,0.19,0.20,0.27,2.920,3.527,0.58,181.18171,25.34825,3,9
2017-01-19T18:28:15.20Z,28.2199601,-82.1511650,39.867,-0.10,-0.14,0.07,2.828,3.397,0.39,181.18171,25.34839,3,9
2017-01-19T18:28:15.40Z,28.2199586,-82.1511637,40.413,-0.07,-0.12,-0.01,2.794,3.355,0.50,181.18171,25.34857,3,9
2017-01-19T18:28:15.60Z,28.2199551,-82.1511566,42.311,0.11,0.14,-0.04,2.784,3.318,0.28,181.18171,25.34867,3,9
2017-01-19T18:28:15.80Z,28.2199512,-82.1511518,44.123,0.05,0.03,-0.33,2.990,3.536,0.28,181.18171,25.34879,3,9
