time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-19T19:11:04.21Z,28.2200373,-82.1517065,64.177,0.00,0.95,0.55,563.027,476.060,18.17,0.00000,180.00000,3,5
2017-01-19T19:11:04.40Z,28.2199536,-82.1514734,45.566,-0.06,0.69,1.02,260.562,214.615,8.25,0.00000,180.00000,3,5
2017-01-19T19:11:05.00Z,28.2197708,-82.1512503,21.530,-1.30,1.21,1.97,40.527,34.527,3.25,0.00000,47.76147,3,5
2017-01-19T19:11:05.20Z,28.2197513,-82.1512419,17.274,-1.02,0.81,1.41,33.588,28.923,1.73,83.73301,39.68261,3,7
2017-01-19T19:11:05.40Z,28.2197291,-82.1512251,14.749,-0.96,0.35,0.99,27.310,23.897,1.18,125.72802,35.97250,3,7
2017-01-19T19:11:05.60Z,28.2197311,-82.1512070,14.856,-0.26,0.27,0.80,23.232,20.546,0.91,125.72802,35.97273,3,7
2017-01-19T19:11:05.80Z,28.2197803,-82.1512169,19.936,-0.08,0.20,0.53,16.432,14.798,0.56,125.72802,35.97287,3,9
2017-01-19T19:11:06.00Z,28.2198044,-82.1512148,22.012,0.22,0.33,0.52,13.664,12.701,0.44,125.72802,35.97303,3,9
2017-01-19T19:11:06.20Z,28.2198223,-82.1512204,23.617,0.29,0.39,0.33,11.556,10.699,0.42,125.72802,35.97318,3,9
2017-01-19T19:11:06.40Z,28.2198337,-82.1512239,24.615,0.08,0.30,0.49,10.523,9.907,0.47,125.72802,35.97332,3,9
2017-01-19T19:11:06.60Z,28.2198367,-82.1512304,24.199,-0.01,0.26,0.69,9.693,9.272,0.44,125.72802,35.97351,3,9
2017-01-19T19:11:06.80Z,28.2198414,-82.1512299,24.182,0.06,0.46,0.69,9.092,8.836,0.52,125.72802,35.97372,3,9
2017-01-19T19:11:07.00Z,28.2198487,-82.1512299,24.718,0.32,0.53,0.72,8.545,8.454,0.56,98.11285,42.94607,3,10
2017-01-19T19:11:07.20Z,28.2198602,-82.1512322,25.691,0.44,0.35,0.75,8.077,8.092,0.57,66.59209,40.62170,3,10
2017-01-19T19:11:07.40Z,28.2198737,-82.1512334,26.139,0.38,0.48,0.71,7.529,7.727,0.53,57.68940,32.71437,3,10
2017-01-19T19:11:07.60Z,28.2198855,-82.1512353,26.717,0.32,0.53,0.85,6.898,7.237,0.45,58.32933,31.65620,3,10
2017-01-19T19:11:07.80Z,28.2198942,-82.1512390,27.408,0.09,0.67,0.90,6.369,6.814,0.46,70.54098,31.39865,3,10
2017-01-19T19:11:08.00Z,28.2198978,-82.1512442,27.704,0.07,0.50,0.93,6.076,6.605,0.48,70.54098,31.39895,3,11
2017-01-19T19:11:08.20Z,28.2198994,-82.1512503,28.101,-0.46,0.46,0.85,5.852,6.399,0.39,96.16876,38.71568,3,11
2017-01-19T19:11:08.40Z,28.2199010,-82.1512529,28.258,-0.11,0.62,0.87,5.690,6.219,0.42,98.22725,41.26349,3,10
2017-01-19T19:11:08.60Z,28.2199024,-82.1512561,28.528,0.12,0.30,0.93,5.532,6.067,0.42,98.22725,41.26370,3,10
2017-01-19T19:11:08.80Z,28.2199039,-82.1512566,28.569,0.17,0.52,0.91,5.391,5.951,0.49,85.49907,43.09302,3,11
2017-01-19T19:11:09.00Z,28.2199032,-82.1512573,28.471,-0.05,0.45,0.76,5.266,5.822,0.50,85.49907,43.09321,3,11
2017-01-19T19:11:09.20Z,28.2199023,-82.1512577,28.167,-0.03,0.20,0.68,4.981,5.471,0.46,85.49907,43.09335,3,11
2017-01-19T19:11:09.40Z,28.2199009,-82.1512584,27.833,-0.22,0.19,0.57,4.712,5.230,0.42,85.49907,43.09349,3,11
2017-01-19T19:11:09.60Z,28.2198994,-82.1512576,27.517,-0.43,-0.02,0.43,4.586,5.091,0.38,141.42051,36.89661,3,11
2017-01-19T19:11:09.80Z,28.2199006,-82.1512582,27.544,0.16,-0.21,0.21,4.494,4.998,0.30,141.42051,36.89669,3,11
2017-01-19T19:11:10.00Z,28.2199031,-82.1512586,28.144,0.34,-0.17,0.27,4.382,4.840,0.38,141.42051,36.89681,3,11
2017-01-19T19:11:10.20Z,28.2199037,-82.1512598,28.470,0.15,-0.29,0.11,4.280,4.750,0.28,141.42051,36.89689,3,11
2017-01-19T19:11:10.40Z,28.2199039,-82.1512605,28.518,0.01,-0.10,0.09,4.126,4.568,0.24,141.42051,36.89695,3,11
2017-01-19T19:11:10.60Z,28.2199053,-82.1512622,28.459,0.47,-0.14,0.02,3.981,4.391,0.47,38.28334,26.84114,3,11
2017-01-19T19:11:10.80Z,28.2199082,-82.1512610,28.213,0.47,-0.11,0.00,3.833,4.210,0.46,11.31107,25.77066,3,10
2017-01-19T19:11:11.00Z,28.2199091,-82.1512591,27.894,0.37,0.00,0.06,3.725,4.082,0.44,6.74976,31.98999,3,10
2017-01-19T19:11:11.20Z,28.2199095,-82.1512599,27.905,0.33,-0.09,0.03,3.691,4.047,0.42,6.74976,31.99011,3,9
2017-01-19T19:11:11.40Z,28.2199111,-82.1512588,27.493,0.13,-0.12,0.07,3.588,3.911,0.33,6.74976,31.99020,3,10
2017-01-19T19:11:11.60Z,28.2199130,-82.1512578,27.070,0.05,-0.11,0.10,3.496,3.779,0.32,6.74976,31.99029,3,10
2017-01-19T19:11:11.80Z,28.2199145,-82.1512592,26.963,0.07,-0.12,0.12,3.474,3.759,0.32,6.74976,31.99038,3,9
2017-01-19T19:11:12.00Z,28.2199157,-82.1512612,26.752,-0.03,-0.21,0.13,3.447,3.728,0.24,6.74976,31.99045,3,9
2017-01-19T19:11:12.20Z,28.2199163,-82.1512622,26.505,0.07,-0.09,0.30,3.420,3.700,0.37,6.74976,31.99055,3,9
2017-01-19T19:11:12.40Z,28.2199172,-82.1512630,26.451,-0.06,0.05,0.28,3.379,3.671,0.47,6.74976,31.99068,3,9
2017-01-19T19:11:12.60Z,28.2199194,-82.1512628,26.663,-0.10,-0.09,0.18,3.281,3.512,0.32,6.74976,31.99077,3,10
2017-01-19T19:11:12.80Z,28.2199219,-82.1512614,26.714,-0.01,-0.09,0.09,3.205,3.405,0.22,6.74976,31.99084,3,10
2017-01-19T19:11:13.00Z,28.2199245,-82.1512606,26.592,0.19,-0.10,0.14,3.142,3.312,0.38,6.74976,31.99094,3,10
2017-01-19T19:11:13.20Z,28.2199262,-82.1512606,26.564,0.15,-0.17,0.09,3.092,3.247,0.36,6.74976,31.99104,3,10
2017-01-19T19:11:13.40Z,28.2199280,-82.1512576,26.143,0.37,-0.25,0.07,3.050,3.179,0.47,347.25056,32.93789,3,9
2017-01-19T19:11:13.60Z,28.2199288,-82.1512569,25.998,0.28,-0.21,0.02,3.020,3.119,0.54,347.25056,32.93804,3,9
