time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-18T17:52:13.40Z,28.2190161,-82.1532123,522.707,5.60,14.51,34.98,879.358,2074.926,95.20,68.87940,11.07859,3,4
2017-01-18T17:52:13.60Z,28.2198390,-82.1512808,28.415,-1.15,0.46,-2.34,39.148,80.981,3.34,68.87940,11.08130,3,5
2017-01-18T17:52:13.80Z,28.2198725,-82.1513082,22.590,-4.74,4.74,-3.60,32.010,66.001,4.53,82.73868,21.52650,3,5
2017-01-18T17:52:14.00Z,28.2198629,-82.1513028,30.440,-1.55,-0.40,-3.74,20.943,46.241,4.21,82.73868,21.52826,3,5
2017-01-18T17:52:14.20Z,28.2198615,-82.1513151,31.230,-0.01,-3.25,-5.06,16.130,35.862,3.28,15.37563,26.94619,3,5
2017-01-18T17:52:14.40Z,28.2198716,-82.1513090,31.031,-0.60,-2.21,-4.33,13.510,29.561,2.79,328.21485,33.59033,3,6
2017-01-18T17:52:14.60Z,28.2198699,-82.1512988,31.597,-1.34,-0.28,-3.16,12.291,25.931,2.56,328.21485,33.59125,3,6
2017-01-18T17:52:14.80Z,28.2198743,-82.1512932,30.901,-1.11,0.30,-2.30,10.853,22.210,2.10,328.21485,33.59194,3,7
2017-01-18T17:52:15.00Z,28.2198775,-82.1512924,30.632,-1.12,0.55,-2.15,10.237,20.524,1.91,328.21485,33.59261,3,7
2017-01-18T17:52:15.20Z,28.2198783,-82.1512914,30.824,-0.67,0.56,-1.93,9.789,19.400,1.89,328.21485,33.59317,3,7
2017-01-18T17:52:15.40Z,28.2198828,-82.1512908,30.224,-0.55,0.45,-1.72,9.279,18.055,1.76,328.21485,33.59367,3,7
2017-01-18T17:52:15.60Z,28.2198859,-82.1512944,29.461,-0.36,0.12,-1.33,8.727,16.708,1.46,328.21485,33.59406,3,8
2017-01-18T17:52:15.80Z,28.2198890,-82.1512997,28.338,-0.18,-0.39,-0.99,8.237,15.342,0.96,328.21485,33.59435,3,8
2017-01-18T17:52:16.00Z,28.2198902,-82.1513015,28.278,0.00,-0.32,-0.65,7.883,14.279,0.68,328.21485,33.59455,3,8
2017-01-18T17:52:16.20Z,28.2198955,-82.1512947,26.510,0.04,-0.32,-0.39,7.368,13.058,0.50,328.21485,33.59468,3,9
2017-01-18T17:52:16.40Z,28.2199018,-82.1512907,25.080,-0.16,-0.20,-0.30,6.971,12.182,0.51,328.21485,33.59482,3,9
2017-01-18T17:52:16.60Z,28.2199115,-82.1512849,22.392,0.06,-0.50,-0.01,6.543,11.039,0.42,328.21485,33.59495,3,9
2017-01-18T17:52:16.80Z,28.2199193,-82.1512861,19.510,0.00,-0.35,0.01,5.831,9.091,0.39,328.21485,33.59506,3,9
2017-01-18T17:52:17.00Z,28.2199200,-82.1512749,21.922,0.35,-0.38,0.16,5.467,8.242,0.41,319.81555,30.85709,3,9
2017-01-18T17:52:17.20Z,28.2199206,-82.1512758,22.370,0.09,-0.42,0.26,5.297,7.873,0.43,319.81555,30.85723,3,9
2017-01-18T17:52:17.40Z,28.2199212,-82.1512794,22.388,0.08,-0.41,-0.07,4.978,7.049,0.34,319.81555,30.85736,3,9
2017-01-18T17:52:17.60Z,28.2199214,-82.1512813,22.583,0.27,-0.41,0.05,4.848,6.878,0.47,319.81555,30.85750,3,9
2017-01-18T17:52:17.80Z,28.2199218,-82.1512823,22.538,0.32,-0.40,-0.02,4.746,6.766,0.41,314.57256,33.35581,3,9
2017-01-18T17:52:18.00Z,28.2199224,-82.1512817,22.322,0.20,-0.36,-0.25,4.622,6.578,0.33,307.99653,39.94357,3,9
2017-01-18T17:52:18.20Z,28.2199204,-82.1512784,23.034,0.21,-0.53,0.14,4.400,6.196,0.41,296.93944,28.14708,3,9
2017-01-18T17:52:18.40Z,28.2199230,-82.1512787,23.059,0.51,-0.51,0.01,4.180,6.006,0.35,309.42656,19.10578,3,9
2017-01-18T17:52:18.60Z,28.2199242,-82.1512801,22.900,0.63,-0.74,0.04,4.095,5.825,0.39,309.77634,22.49536,3,9
2017-01-18T17:52:18.80Z,28.2199231,-82.1512802,22.890,0.47,-0.45,-0.05,3.998,5.736,0.37,312.27199,27.79231,3,9
