time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-20T22:09:21.80Z,28.2200202,-82.1505175,222.997,0.46,-2.04,3.27,882.294,2351.465,102.07,0.00000,180.00000,3,4
2017-01-20T22:09:22.00Z,28.2199132,-82.1508379,131.856,1.15,0.39,-3.92,475.471,1245.391,56.79,0.00000,180.00000,3,4
2017-01-20T22:09:22.40Z,28.2199432,-82.1506888,161.594,0.65,-0.43,-0.51,386.142,1027.156,16.26,0.00000,53.30861,3,4
2017-01-20T22:09:22.60Z,28.2198423,-82.1512632,8.218,0.80,-0.91,-0.17,35.980,98.617,0.61,0.00000,53.30882,3,5
2017-01-20T22:09:22.80Z,28.2198567,-82.1513126,4.195,0.03,-0.15,-0.82,25.777,70.344,2.73,0.00000,53.30928,3,6
2017-01-20T22:09:23.00Z,28.2198556,-82.1513649,-6.738,-0.71,-0.92,2.09,18.743,50.914,1.95,253.88570,23.94363,3,7
2017-01-20T22:09:23.20Z,28.2198604,-82.1513768,-8.876,-0.20,-0.56,1.42,14.070,37.836,1.38,253.88570,23.94421,3,7
2017-01-20T22:09:23.40Z,28.2198652,-82.1513787,-8.002,-0.10,-0.57,1.13,11.043,29.124,1.06,256.68332,27.07749,3,8
2017-01-20T22:09:23.60Z,28.2198647,-82.1513695,-6.569,-0.05,-0.74,1.08,9.454,24.530,0.87,262.85333,19.69254,3,8
2017-01-20T22:09:23.80Z,28.2198649,-82.1513631,-5.350,0.08,-0.72,0.59,8.121,20.687,0.49,269.47230,19.90430,3,8
2017-01-20T22:09:24.00Z,28.2198687,-82.1513641,-5.091,0.06,-0.37,0.33,7.134,17.864,0.43,271.71058,34.87605,3,8
2017-01-20T22:09:24.20Z,28.2198706,-82.1513673,-5.591,0.09,-0.54,0.21,6.750,16.646,0.43,275.86402,32.78826,3,8
2017-01-20T22:09:24.40Z,28.2198706,-82.1513718,-6.157,0.57,-0.64,0.13,6.154,14.928,0.49,303.37621,17.68378,3,8
2017-01-20T22:09:24.60Z,28.2198707,-82.1513789,-7.481,0.82,-0.80,-0.08,5.829,14.190,0.36,311.76470,12.20783,3,8
2017-01-20T22:09:24.80Z,28.2198686,-82.1513847,-9.386,0.56,-0.36,-0.43,5.567,13.468,0.39,315.54974,21.46737,3,8
2017-01-20T22:09:25.00Z,28.2198712,-82.1513903,-10.517,0.40,-0.63,-0.26,5.062,11.987,0.34,309.29241,22.25544,3,9
2017-01-20T22:09:25.20Z,28.2198732,-82.1513970,-11.896,0.26,-0.62,-0.27,4.871,11.448,0.30,302.02162,25.61039,3,9
2017-01-20T22:09:25.40Z,28.2198740,-82.1514010,-12.753,0.37,-0.33,-0.39,4.689,10.961,0.39,309.04221,29.15748,3,9
2017-01-20T22:09:25.60Z,28.2198750,-82.1514033,-13.114,-0.08,0.11,-0.48,4.533,10.489,0.45,309.04221,29.15763,3,9
2017-01-20T22:09:25.80Z,28.2198760,-82.1514049,-13.201,-0.30,0.15,-0.55,4.410,10.184,0.39,256.29463,40.65291,3,9
2017-01-20T22:09:26.00Z,28.2198779,-82.1514134,-14.742,0.14,-0.14,-0.47,4.130,9.422,0.39,256.29463,40.65302,3,9
2017-01-20T22:09:26.20Z,28.2198806,-82.1514146,-14.409,0.05,-0.13,-0.49,4.059,9.290,0.44,256.29463,40.65313,3,9
2017-01-20T22:09:26.40Z,28.2198838,-82.1514081,-12.109,0.30,-0.60,-0.27,3.881,8.818,0.29,286.44193,23.71906,3,9
2017-01-20T22:09:26.60Z,28.2198875,-82.1514019,-9.930,0.30,-0.42,-0.18,3.704,8.337,0.38,293.28586,30.85516,3,8
2017-01-20T22:09:26.80Z,28.2198885,-82.1514017,-9.562,0.17,-0.38,-0.15,3.645,8.202,0.34,293.69488,41.03847,3,8
2017-01-20T22:09:27.00Z,28.2198906,-82.1513958,-7.789,0.01,-0.13,-0.18,3.450,7.691,0.32,293.69488,41.03854,3,8
2017-01-20T22:09:27.20Z,28.2198921,-82.1513913,-6.637,0.22,-0.16,-0.03,3.281,7.232,0.34,308.46077,43.34001,3,8
2017-01-20T22:09:27.40Z,28.2198938,-82.1513861,-5.246,0.05,-0.13,0.13,3.163,6.956,0.38,308.46077,43.34008,3,9
2017-01-20T22:09:27.60Z,28.2198948,-82.1513903,-5.776,-0.15,-0.39,0.17,3.064,6.705,0.32,270.26018,32.61301,3,8
2017-01-20T22:09:27.80Z,28.2198954,-82.1513945,-6.311,-0.14,-0.41,0.12,2.932,6.332,0.29,261.34009,34.50233,3,8
2017-01-20T22:09:28.00Z,28.2198938,-82.1513958,-6.784,-0.06,-0.19,0.08,2.819,6.034,0.30,261.34009,34.50241,3,8
2017-01-20T22:09:28.20Z,28.2198919,-82.1513965,-7.122,-0.14,-0.09,-0.01,2.719,5.767,0.25,261.34009,34.50248,3,8
2017-01-20T22:09:28.40Z,28.2198904,-82.1513973,-7.564,-0.05,-0.06,0.07,2.600,5.480,0.35,261.34009,34.50257,3,8
