time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-20T18:41:54.60Z,28.2202453,-82.1523014,160.791,0.24,0.11,-0.50,284.931,362.509,14.62,0.00000,180.00000,3,4
2017-01-20T18:41:54.80Z,28.2202899,-82.1522188,156.533,0.98,-1.28,-2.05,142.370,178.957,10.48,0.00000,122.72290,3,4
2017-01-20T18:41:55.00Z,28.2202547,-82.1522294,159.296,0.57,-2.12,-3.01,144.160,186.250,8.35,289.45663,31.15380,3,4
2017-01-20T18:41:55.20Z,28.2200344,-82.1512344,23.905,0.01,-0.26,-0.47,36.433,42.436,2.04,289.45663,31.15439,3,6
2017-01-20T18:41:55.40Z,28.2200027,-82.1512196,19.691,0.24,-0.42,0.21,27.053,32.361,0.48,289.45663,31.15454,3,6
2017-01-20T18:41:55.60Z,28.2199890,-82.1512376,19.783,0.20,-0.43,0.06,22.478,27.489,0.53,289.45663,31.15469,3,8
2017-01-20T18:41:55.80Z,28.2199746,-82.1512443,17.307,-0.20,0.05,0.10,19.731,23.633,0.87,289.45663,31.15494,3,9
2017-01-20T18:41:56.00Z,28.2199680,-82.1512389,15.286,-0.02,-0.24,0.10,18.352,21.826,0.56,289.45663,31.15511,3,8
2017-01-20T18:41:56.20Z,28.2199465,-82.1512415,15.024,-0.27,-0.16,0.58,16.659,19.885,0.69,289.45663,31.15531,3,9
2017-01-20T18:41:56.40Z,28.2199428,-82.1512473,16.356,-0.18,-0.26,0.51,15.378,18.294,0.73,289.45663,31.15552,3,8
2017-01-20T18:41:56.60Z,28.2199382,-82.1512565,18.497,-0.68,-0.26,0.38,13.656,15.919,0.76,246.37522,31.89535,3,9
2017-01-20T18:41:56.80Z,28.2199326,-82.1512616,19.822,-0.22,0.42,0.44,12.528,14.640,0.54,246.37522,31.89553,3,9
2017-01-20T18:41:57.00Z,28.2199326,-82.1512651,20.783,-0.15,0.10,0.62,11.750,13.826,0.52,246.37522,31.89571,3,9
2017-01-20T18:41:57.20Z,28.2199365,-82.1512669,21.644,-0.16,0.27,0.49,11.252,13.224,0.45,246.37522,31.89587,3,9
2017-01-20T18:41:57.40Z,28.2199279,-82.1512492,20.498,-1.04,-0.54,0.33,10.530,12.510,0.55,213.28434,13.54166,3,8
2017-01-20T18:41:57.60Z,28.2199234,-82.1512435,19.707,-0.97,-0.32,0.34,9.925,11.816,0.55,206.35245,14.72617,3,8
2017-01-20T18:41:57.80Z,28.2199201,-82.1512428,20.078,-0.66,-0.07,0.32,9.635,11.386,0.69,202.48476,30.29717,3,8
2017-01-20T18:41:58.00Z,28.2199177,-82.1512411,20.198,-0.80,-0.20,0.39,9.425,10.989,0.82,197.88600,27.90982,3,8
2017-01-20T18:41:58.20Z,28.2199145,-82.1512379,19.863,-1.10,-0.69,0.40,9.169,10.531,0.83,208.70255,15.22563,3,8
2017-01-20T18:41:58.40Z,28.2199113,-82.1512407,20.765,-0.99,-0.41,0.39,8.833,10.059,0.77,205.83005,16.73610,3,8
2017-01-20T18:41:58.60Z,28.2199090,-82.1512437,21.107,-0.81,-0.15,0.48,8.504,9.573,0.61,199.35443,19.42759,3,8
2017-01-20T18:41:58.80Z,28.2199103,-82.1512403,20.966,-1.48,-0.49,0.35,8.086,9.120,0.51,198.63526,11.20656,3,8
2017-01-20T18:41:59.00Z,28.2198983,-82.1512463,21.466,-1.02,-0.65,0.50,7.741,8.735,0.43,201.79377,20.56861,3,8
2017-01-20T18:41:59.20Z,28.2198980,-82.1512474,21.492,-0.81,-0.48,0.67,7.555,8.520,0.48,203.76831,38.62423,3,8
2017-01-20T18:41:59.40Z,28.2198870,-82.1512522,22.254,-0.38,-0.48,0.56,7.141,8.239,0.44,203.76831,38.62442,3,8
2017-01-20T18:41:59.60Z,28.2198873,-82.1512539,22.320,-0.42,-0.90,0.65,7.052,8.116,0.41,226.02192,35.50149,3,8
2017-01-20T18:41:59.80Z,28.2198872,-82.1512554,22.292,-0.54,-0.92,0.49,6.791,7.798,0.48,234.07135,29.87328,3,9
2017-01-20T18:42:00.00Z,28.2199013,-82.1512601,24.586,-0.13,-0.74,0.34,6.250,6.803,0.40,243.98520,38.02438,3,9
2017-01-20T18:42:00.20Z,28.2199216,-82.1512556,26.794,0.18,-0.88,0.33,5.574,5.749,0.32,269.44998,26.17619,3,9
2017-01-20T18:42:00.40Z,28.2199256,-82.1512556,27.381,-0.34,-0.90,0.21,5.224,5.167,0.34,260.62606,29.49065,3,9
2017-01-20T18:42:00.60Z,28.2199271,-82.1512564,27.454,-0.11,-0.87,0.15,4.958,4.817,0.24,261.47114,35.91432,3,9
2017-01-20T18:42:00.80Z,28.2199323,-82.1512566,27.734,0.44,-0.98,0.10,4.691,4.390,0.29,286.08572,20.76728,3,9
2017-01-20T18:42:01.00Z,28.2199332,-82.1512583,27.646,0.46,-0.84,0.04,4.587,4.271,0.31,290.31733,29.40708,3,9
2017-01-20T18:42:01.20Z,28.2199367,-82.1512606,28.421,0.30,-0.69,0.10,4.366,4.033,0.33,291.68659,34.59542,3,9
2017-01-20T18:42:01.40Z,28.2199352,-82.1512633,28.225,0.50,-0.90,0.03,4.262,3.893,0.34,297.06738,20.96738,3,9
2017-01-20T18:42:01.60Z,28.2199286,-82.1512666,28.322,0.23,-0.89,0.05,4.045,3.756,0.37,291.77710,24.43803,3,9
2017-01-20T18:42:01.80Z,28.2199310,-82.1512675,28.462,0.49,-0.53,0.02,3.939,3.624,0.39,301.33057,26.93693,3,9
2017-01-20T18:42:02.00Z,28.2199323,-82.1512691,28.425,0.93,-0.77,0.06,3.873,3.514,0.34,313.16415,21.09232,3,9
2017-01-20T18:42:02.20Z,28.2199320,-82.1512697,28.089,0.87,-0.40,0.24,3.819,3.414,0.53,326.01400,18.10138,3,9
2017-01-20T18:42:02.40Z,28.2199330,-82.1512724,28.410,0.49,-0.60,-0.09,3.739,3.290,0.44,322.11202,32.75575,3,9
2017-01-20T18:42:02.60Z,28.2199364,-82.1512719,28.916,0.15,-0.44,-0.03,3.686,3.185,0.33,322.11202,32.75588,3,9
2017-01-20T18:42:02.80Z,28.2199370,-82.1512740,28.652,0.45,-0.61,0.00,3.640,3.117,0.41,313.74638,30.56193,3,9
2017-01-20T18:42:03.00Z,28.2199367,-82.1512754,28.604,0.22,-0.55,-0.15,3.598,3.057,0.41,313.74638,30.56211,3,9
2017-01-20T18:42:03.20Z,28.2199404,-82.1512760,29.034,0.28,-0.52,-0.08,3.538,2.982,0.35,313.74638,30.56229,3,9
2017-01-20T18:42:03.40Z,28.2199391,-82.1512769,28.915,0.41,-0.47,-0.14,3.496,2.949,0.42,313.74638,30.56248,3,9
2017-01-20T18:42:03.60Z,28.2199390,-82.1512775,28.820,0.36,-0.44,-0.08,3.439,2.912,0.32,313.74638,30.56265,3,9
2017-01-20T18:42:03.80Z,28.2199388,-82.1512776,28.770,0.35,-0.47,-0.06,3.388,2.892,0.34,313.74638,30.56282,3,9
2017-01-20T18:42:04.00Z,28.2199379,-82.1512770,28.632,0.69,-0.46,0.05,3.318,2.871,0.39,319.49827,32.97776,3,9
2017-01-20T18:42:04.20Z,28.2199369,-82.1512772,28.503,0.42,-0.66,0.03,3.243,2.850,0.26,309.63105,27.96506,3,9
2017-01-20T18:42:04.40Z,28.2199384,-82.1512766,28.334,0.56,-0.51,0.21,3.169,2.820,0.25,314.35743,23.67904,3,9
2017-01-20T18:42:04.60Z,28.2199398,-82.1512764,28.382,0.52,-0.26,0.17,3.137,2.795,0.41,320.51485,34.14209,3,9
2017-01-20T18:42:04.80Z,28.2199396,-82.1512768,28.388,0.27,-0.60,0.18,3.100,2.764,0.25,309.79946,41.04431,3,9
2017-01-20T18:42:05.00Z,28.2199398,-82.1512759,28.222,0.30,-0.38,0.21,3.054,2.712,0.25,309.08620,44.56636,3,9
2017-01-20T18:42:05.20Z,28.2199410,-82.1512760,28.174,0.50,-0.20,0.15,3.020,2.662,0.39,331.58099,24.86360,3,9
2017-01-20T18:42:05.40Z,28.2199416,-82.1512762,28.256,0.20,-0.30,0.02,2.997,2.650,0.30,331.58099,24.86373,3,9
