time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-17T15:29:31.80Z,28.2198691,-82.1512818,31.500,0.02,-0.37,-0.20,33.261,53.309,2.29,0.00000,64.59405,3,4
2017-01-17T15:29:32.00Z,28.2198710,-82.1513017,32.020,-0.03,-0.16,-0.05,28.260,38.410,1.54,0.00000,64.59426,3,4
2017-01-17T15:29:32.20Z,28.2198629,-82.1513097,30.721,0.03,0.01,-0.11,24.519,32.000,1.14,0.00000,64.59442,3,4
2017-01-17T15:29:32.40Z,28.2198598,-82.1512897,31.893,0.02,0.02,-0.10,14.815,21.836,0.80,0.00000,64.59453,3,5
2017-01-17T15:29:32.60Z,28.2198596,-82.1512661,28.459,-0.05,0.05,-0.05,12.001,18.995,0.42,0.00000,64.59458,3,5
2017-01-17T15:29:32.80Z,28.2198600,-82.1512517,25.427,-0.03,0.02,-0.03,9.996,17.170,0.38,0.00000,64.59464,3,5
2017-01-17T15:29:33.00Z,28.2198581,-82.1512348,24.478,0.01,-0.03,0.00,9.085,16.028,0.29,0.00000,64.59468,3,7
2017-01-17T15:29:33.20Z,28.2198618,-82.1512171,21.916,-0.44,0.02,0.10,7.926,14.907,0.40,144.38676,30.63644,3,7
2017-01-17T15:29:33.40Z,28.2198601,-82.1512086,20.510,-0.14,-0.05,0.14,7.243,14.083,0.43,144.38676,30.63656,3,7
2017-01-17T15:29:33.60Z,28.2198620,-82.1512052,19.341,-0.09,0.15,0.24,6.654,13.424,0.47,144.38676,30.63670,3,7
2017-01-17T15:29:33.80Z,28.2198595,-82.1512016,19.591,-0.17,0.05,0.22,6.184,12.839,0.45,144.38676,30.63683,3,8
2017-01-17T15:29:34.00Z,28.2198586,-82.1512027,19.490,-0.02,0.09,0.25,5.808,12.301,0.49,144.38676,30.63698,3,9
2017-01-17T15:29:34.20Z,28.2198580,-82.1512043,20.127,0.04,0.19,0.28,5.505,11.729,0.47,144.38676,30.63712,3,8
2017-01-17T15:29:34.40Z,28.2198574,-82.1512094,20.002,-0.01,0.06,0.29,5.218,11.194,0.48,144.38676,30.63726,3,9
2017-01-17T15:29:34.60Z,28.2198569,-82.1512137,19.521,-0.07,0.06,0.33,4.961,10.755,0.47,144.38676,30.63739,3,9
2017-01-17T15:29:34.80Z,28.2198545,-82.1512146,19.034,-0.01,0.10,0.32,4.722,10.339,0.49,144.38676,30.63754,3,9
2017-01-17T15:29:35.00Z,28.2198514,-82.1512149,18.543,0.06,0.07,0.20,4.492,9.922,0.48,144.38676,30.63768,3,9
2017-01-17T15:29:35.20Z,28.2198511,-82.1512131,18.536,-0.04,0.02,0.23,4.305,9.578,0.50,144.38676,30.63783,3,9
2017-01-17T15:29:35.40Z,28.2198506,-82.1512135,18.742,-0.06,-0.03,0.19,4.110,9.271,0.46,144.38676,30.63796,3,9
2017-01-17T15:29:35.60Z,28.2198504,-82.1512150,19.175,0.01,0.08,0.15,3.865,8.864,0.49,144.38676,30.63811,3,9
2017-01-17T15:29:35.80Z,28.2198517,-82.1512145,19.272,0.02,0.06,0.12,3.702,8.538,0.45,144.38676,30.63824,3,9
2017-01-17T15:29:36.00Z,28.2198524,-82.1512134,19.185,0.01,0.02,0.17,3.562,8.244,0.48,144.38676,30.63838,3,10
2017-01-17T15:29:36.20Z,28.2198531,-82.1512127,19.154,0.03,0.04,0.16,3.470,8.056,0.48,144.38676,30.63852,3,10
2017-01-17T15:29:36.40Z,28.2198531,-82.1512137,19.293,-0.26,-0.09,0.10,3.397,7.880,0.38,144.38676,30.63863,3,10
2017-01-17T15:29:36.60Z,28.2198539,-82.1512125,19.357,-0.19,0.24,0.10,3.323,7.757,0.36,144.38676,30.63874,3,10
2017-01-17T15:29:36.80Z,28.2198545,-82.1512114,19.381,0.04,0.32,0.17,3.252,7.587,0.40,123.77318,43.59994,3,10
2017-01-17T15:29:37.00Z,28.2198544,-82.1512113,19.491,-0.15,0.09,0.11,3.203,7.488,0.46,123.77318,43.60003,3,10
2017-01-17T15:29:37.20Z,28.2198543,-82.1512109,19.563,-0.22,0.10,0.10,3.169,7.414,0.49,123.77318,43.60013,3,10
2017-01-17T15:29:37.40Z,28.2198541,-82.1512101,19.406,-0.24,0.12,0.17,3.147,7.342,0.66,123.77318,43.60027,3,10
2017-01-17T15:29:37.60Z,28.2198554,-82.1512107,19.270,0.34,-0.34,0.25,3.127,7.274,0.62,123.77318,43.60040,3,10
2017-01-17T15:29:37.80Z,28.2198558,-82.1512107,19.325,0.06,-0.16,0.26,3.104,7.199,0.62,123.77318,43.60053,3,10
2017-01-17T15:29:38.00Z,28.2198562,-82.1512114,19.453,-0.02,-0.15,0.22,3.088,7.141,0.58,123.77318,43.60065,3,10
2017-01-17T15:29:38.20Z,28.2198568,-82.1512135,19.538,0.13,-0.79,0.13,3.065,7.079,0.53,209.56173,39.34154,3,10
2017-01-17T15:29:38.40Z,28.2198583,-82.1512140,19.561,0.37,-0.27,0.15,3.056,7.032,0.59,209.56173,39.34167,3,10
2017-01-17T15:29:38.60Z,28.2198589,-82.1512141,19.607,0.34,0.00,0.01,3.047,6.982,0.44,209.56173,39.34178,3,10
2017-01-17T15:29:38.80Z,28.2198584,-82.1512151,19.558,-0.19,-0.31,-0.05,3.041,6.934,0.71,209.56173,39.34194,3,10
