time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-17T19:23:01.59Z,28.2198813,-82.1511575,21.097,-1.99,-5.59,2.98,179.816,178.571,6.48,0.00000,67.71815,3,5
2017-01-17T19:23:01.79Z,28.2198663,-82.1511857,19.891,1.30,-4.38,2.62,103.266,88.461,1.55,308.87706,44.77036,3,5
2017-01-17T19:23:01.99Z,28.2198748,-82.1511954,19.967,1.38,-3.51,1.93,81.408,73.178,1.02,299.98535,43.79054,3,5
2017-01-17T19:23:02.20Z,28.2198898,-82.1511895,21.273,1.67,-2.98,0.74,47.368,45.502,1.00,299.42948,27.05311,3,7
2017-01-17T19:23:02.40Z,28.2198732,-82.1511977,23.576,0.61,-2.99,0.14,34.961,31.517,0.81,290.58163,27.37169,3,6
2017-01-17T19:23:02.62Z,28.2198717,-82.1511382,27.147,0.64,-2.04,-0.46,24.808,22.672,0.80,289.16548,30.29493,3,9
2017-01-17T19:23:02.82Z,28.2198856,-82.1511163,29.617,0.49,-1.81,-0.83,16.838,15.860,0.65,286.13810,17.32658,3,10
2017-01-17T19:23:02.99Z,28.2198599,-82.1511012,29.740,0.30,-2.32,-1.67,15.753,18.131,0.67,277.49885,10.75870,3,11
2017-01-17T19:23:03.19Z,28.2198524,-82.1511003,30.480,0.23,-2.28,-1.58,12.338,11.427,0.49,276.71110,11.02377,3,11
2017-01-17T19:23:03.40Z,28.2198357,-82.1511266,31.344,0.16,-2.47,-1.51,10.903,10.407,0.31,274.46350,6.44827,3,11
2017-01-17T19:23:03.60Z,28.2198400,-82.1511497,30.385,0.12,-2.53,-1.40,8.796,9.138,0.33,273.65475,6.55129,3,11
2017-01-17T19:23:03.80Z,28.2198343,-82.1511631,29.732,-0.07,-2.80,-1.30,7.742,8.268,0.32,270.62712,5.46187,3,11
2017-01-17T19:23:04.00Z,28.2198330,-82.1511805,28.460,-0.72,-3.25,-1.01,7.119,7.766,0.50,264.83777,6.11999,3,11
2017-01-17T19:23:04.20Z,28.2198379,-82.1511954,28.031,-0.44,-3.21,-0.87,6.489,7.296,0.48,263.45078,5.93802,3,11
2017-01-17T19:23:04.40Z,28.2198429,-82.1512061,28.136,-0.42,-2.99,-0.81,6.147,7.055,0.57,262.99974,8.72102,3,11
2017-01-17T19:23:04.60Z,28.2198474,-82.1512176,27.636,-0.28,-3.04,-0.70,5.822,6.765,0.54,263.85395,8.83037,3,11
2017-01-17T19:23:04.80Z,28.2198499,-82.1512243,27.325,-0.06,-2.71,-0.55,5.599,6.482,0.62,265.75881,10.88175,3,11
2017-01-17T19:23:05.00Z,28.2198523,-82.1512300,26.993,-0.05,-2.45,-0.29,5.409,6.238,0.62,267.13077,12.40765,3,11
2017-01-17T19:23:05.20Z,28.2198515,-82.1512373,26.874,-0.46,-2.45,-0.10,5.281,6.107,0.75,264.57538,17.70956,3,11
2017-01-17T19:23:05.40Z,28.2198508,-82.1512433,26.826,-0.88,-2.05,0.01,5.115,5.945,0.70,256.10005,18.59375,3,11
2017-01-17T19:23:05.60Z,28.2198517,-82.1512487,26.512,-0.66,-1.91,0.08,4.978,5.814,0.62,253.11105,16.19473,3,11
2017-01-17T19:23:05.80Z,28.2198500,-82.1512569,26.074,-0.64,-2.39,0.45,4.803,5.631,0.37,254.61396,9.43524,3,11
2017-01-17T19:23:06.00Z,28.2198522,-82.1512652,25.872,-0.53,-1.84,0.53,4.605,5.417,0.26,254.29125,10.40598,3,11
2017-01-17T19:23:06.20Z,28.2198514,-82.1512720,25.825,-0.54,-2.58,0.79,4.493,5.296,0.32,256.83700,7.89210,3,11
2017-01-17T19:23:06.40Z,28.2198527,-82.1512761,25.848,-0.22,-1.38,0.54,4.405,5.230,0.40,257.53493,16.89511,3,11
2017-01-17T19:23:06.60Z,28.2198537,-82.1512815,25.706,-0.15,-1.86,0.60,4.324,5.162,0.43,262.19938,13.86676,3,11
2017-01-17T19:23:06.80Z,28.2198536,-82.1512870,25.615,-0.39,-1.70,0.52,4.162,5.044,0.28,258.86600,9.84124,3,11
2017-01-17T19:23:07.00Z,28.2198505,-82.1512930,25.722,-0.97,-2.11,0.14,3.927,4.837,0.25,249.93744,7.13774,3,11
2017-01-17T19:23:07.20Z,28.2198489,-82.1512979,25.728,-0.73,-1.97,0.33,3.820,4.766,0.33,249.87979,7.34800,3,11
2017-01-17T19:23:07.40Z,28.2198484,-82.1513038,25.221,-0.12,-2.00,0.50,3.710,4.644,0.28,257.33672,8.12486,3,11
2017-01-17T19:23:07.60Z,28.2198500,-82.1513092,25.160,0.24,-1.95,0.27,3.641,4.572,0.25,266.51619,8.73553,3,11
2017-01-17T19:23:07.80Z,28.2198506,-82.1513131,24.941,0.11,-2.02,0.16,3.473,4.358,0.22,268.94651,11.57156,3,11
2017-01-17T19:23:08.00Z,28.2198502,-82.1513165,24.835,0.19,-2.07,0.04,3.381,4.245,0.27,271.73222,13.08413,3,11
2017-01-17T19:23:08.20Z,28.2198504,-82.1513198,24.862,0.05,-1.89,-0.04,3.340,4.181,0.25,271.68107,15.02336,3,11
2017-01-17T19:23:08.40Z,28.2198507,-82.1513243,24.690,0.06,-2.14,-0.05,3.278,4.113,0.23,271.65711,13.54100,3,11
2017-01-17T19:23:08.60Z,28.2198504,-82.1513278,24.607,0.02,-1.86,-0.08,3.195,4.010,0.23,271.24722,15.58380,3,11
2017-01-17T19:23:08.80Z,28.2198511,-82.1513315,24.465,0.11,-2.25,0.06,3.107,3.857,0.22,272.17673,11.69072,3,11
2017-01-17T19:23:09.00Z,28.2198510,-82.1513347,24.400,-0.01,-1.68,0.18,3.042,3.783,0.19,271.09127,13.31666,3,11
