time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-17T17:59:10.80Z,28.2201276,-82.1511500,40.855,-0.08,0.36,-1.69,218.146,246.450,13.74,0.00000,180.00000,3,4
2017-01-17T17:59:11.20Z,28.2199264,-82.1513522,7.312,0.23,0.40,-2.16,85.945,78.308,3.91,0.00000,180.00000,3,5
2017-01-17T17:59:11.40Z,28.2199280,-82.1513638,7.669,0.21,0.45,-1.85,48.992,60.830,2.72,0.00000,154.20216,3,6
2017-01-17T17:59:11.60Z,28.2199498,-82.1513501,7.501,0.22,0.30,-1.30,42.898,52.224,2.13,0.00000,154.20230,3,4
2017-01-17T17:59:11.80Z,28.2199525,-82.1513549,6.712,0.33,0.39,-1.27,40.691,49.055,2.05,0.00000,154.20242,3,4
2017-01-17T17:59:12.00Z,28.2199524,-82.1513555,5.384,0.20,0.37,-1.08,35.957,46.352,1.98,0.00000,154.20254,3,5
2017-01-17T17:59:12.20Z,28.2199608,-82.1513165,9.984,-0.37,0.13,-1.09,26.964,39.741,1.40,0.00000,154.20262,3,7
2017-01-17T17:59:12.40Z,28.2199496,-82.1513058,10.182,-0.29,-0.46,-1.02,21.984,35.535,1.03,0.00000,154.20268,3,6
2017-01-17T17:59:12.60Z,28.2199228,-82.1513036,8.781,-0.40,-0.85,-0.70,18.698,32.288,0.72,253.29217,43.05616,3,7
2017-01-17T17:59:12.80Z,28.2199107,-82.1513055,9.322,-0.25,-0.47,-0.65,17.068,30.236,0.85,253.29217,43.05633,3,6
2017-01-17T17:59:13.00Z,28.2198913,-82.1512987,12.440,-0.33,-0.43,-0.53,15.236,28.230,0.79,253.29217,43.05650,3,8
2017-01-17T17:59:13.20Z,28.2198832,-82.1512903,14.238,-0.24,-0.24,-0.73,14.043,26.780,0.97,253.29217,43.05670,3,8
2017-01-17T17:59:13.40Z,28.2198768,-82.1512837,15.970,-0.18,-0.12,-0.67,13.160,25.540,0.97,253.29217,43.05690,3,8
2017-01-17T17:59:13.60Z,28.2198745,-82.1512808,16.767,0.16,-0.21,-0.60,12.499,24.502,0.77,253.29217,43.05706,3,8
2017-01-17T17:59:13.80Z,28.2198760,-82.1512821,16.952,0.18,-0.32,-0.57,11.914,23.554,0.76,253.29217,43.05722,3,8
2017-01-17T17:59:14.00Z,28.2198752,-82.1512819,17.492,0.05,-0.18,-0.66,11.400,22.800,0.86,253.29217,43.05740,3,8
