time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-11T14:08:24.20Z,28.2196734,-82.1507092,23.575,0.00,0.01,0.04,19.809,32.552,0.87,0.00000,180.00000,3,7
2017-01-11T14:08:24.40Z,28.2196727,-82.1507094,23.581,0.01,-0.01,-0.01,15.002,16.717,0.35,0.00000,180.00000,3,7
2017-01-11T14:08:25.00Z,28.2196592,-82.1506997,22.171,-0.01,0.00,0.00,11.086,15.228,0.35,0.00000,180.00000,3,7
2017-01-11T14:08:25.20Z,28.2196601,-82.1507013,21.608,0.02,-0.01,0.01,10.112,14.252,0.39,0.00000,180.00000,3,7
2017-01-11T14:08:25.40Z,28.2196608,-82.1507011,21.652,-0.01,-0.04,0.04,9.363,13.392,0.40,0.00000,180.00000,3,7
2017-01-11T14:08:25.60Z,28.2196604,-82.1506993,21.878,-0.03,0.00,0.03,8.693,12.603,0.38,0.00000,180.00000,3,7
2017-01-11T14:08:25.80Z,28.2196621,-82.1506996,22.102,-0.01,-0.03,0.10,8.133,11.937,0.42,0.00000,180.00000,3,7
2017-01-11T14:08:26.00Z,28.2196654,-82.1507013,22.235,-0.03,-0.03,0.12,7.661,11.348,0.40,0.00000,180.00000,3,7
2017-01-11T14:08:26.20Z,28.2196684,-82.1507028,22.465,-0.02,-0.03,0.16,7.271,10.855,0.39,0.00000,180.00000,3,7
2017-01-11T14:08:26.40Z,28.2196686,-82.1507028,22.426,0.02,-0.08,0.20,6.935,10.420,0.38,0.00000,180.00000,3,7
2017-01-11T14:08:26.60Z,28.2196682,-82.1507024,22.349,-0.05,-0.04,0.20,6.648,10.044,0.38,0.00000,180.00000,3,7
2017-01-11T14:08:26.80Z,28.2196683,-82.1507031,22.384,-0.04,0.02,0.22,6.374,9.695,0.37,0.00000,180.00000,3,7
2017-01-11T14:08:27.00Z,28.2196689,-82.1507035,22.462,-0.01,-0.08,0.19,6.144,9.381,0.37,0.00000,180.00000,3,7
2017-01-11T14:08:27.20Z,28.2196687,-82.1507033,22.517,-0.06,-0.03,0.21,5.927,9.093,0.38,0.00000,180.00000,3,7
