time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-12T13:46:00.40Z,28.2198451,-82.1507470,39.002,0.00,0.02,-0.04,27.458,42.332,0.67,0.00000,180.00000,3,6
2017-01-12T13:46:00.60Z,28.2198396,-82.1507539,39.374,0.01,-0.02,0.00,20.884,24.114,0.32,0.00000,180.00000,3,6
2017-01-12T13:46:00.80Z,28.2198394,-82.1507566,39.726,-0.01,0.00,0.01,20.049,25.418,0.36,0.00000,180.00000,3,6
2017-01-12T13:46:01.00Z,28.2198403,-82.1507609,39.945,0.00,0.03,0.00,17.081,22.731,0.28,0.00000,180.00000,3,6
2017-01-12T13:46:01.20Z,28.2198387,-82.1507622,40.118,0.00,0.02,0.01,15.146,20.768,0.31,0.00000,180.00000,3,6
2017-01-12T13:46:01.40Z,28.2198405,-82.1507629,40.244,0.02,-0.03,0.04,13.752,19.246,0.37,0.00000,180.00000,3,6
2017-01-12T13:46:01.60Z,28.2198408,-82.1507636,40.277,-0.06,0.03,0.06,12.686,18.019,0.35,0.00000,180.00000,3,6
2017-01-12T13:46:01.80Z,28.2198394,-82.1507638,40.284,0.01,0.05,0.13,11.836,17.002,0.38,0.00000,180.00000,3,6
2017-01-12T13:46:02.00Z,28.2198401,-82.1507642,40.064,-0.04,0.00,0.15,11.144,16.143,0.37,0.00000,180.00000,3,6
2017-01-12T13:46:02.20Z,28.2198420,-82.1507650,39.910,-0.03,0.04,0.14,10.579,15.403,0.37,0.00000,180.00000,3,6
2017-01-12T13:46:02.40Z,28.2198425,-82.1507646,39.782,0.00,0.03,0.19,10.086,14.766,0.38,0.00000,180.00000,3,6
2017-01-12T13:46:02.60Z,28.2198433,-82.1507641,39.519,0.00,0.04,0.19,9.670,14.204,0.38,0.00000,180.00000,3,6
2017-01-12T13:46:02.80Z,28.2198429,-82.1507639,39.620,-0.02,0.01,0.17,9.301,13.702,0.38,0.00000,180.00000,3,6
2017-01-12T13:46:03.00Z,28.2198430,-82.1507637,39.679,0.03,0.05,0.20,8.974,13.257,0.38,0.00000,180.00000,3,6
