time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-12T16:57:37.40Z,28.2198195,-82.1509078,74.024,0.09,0.10,0.42,48.366,83.351,7.77,0.00000,180.00000,3,4
2017-01-12T16:57:37.60Z,28.2198308,-82.1509175,78.125,-0.40,-0.12,-0.63,36.205,51.400,2.97,196.06405,36.89046,3,4
2017-01-12T16:57:38.00Z,28.2198080,-82.1509161,81.580,-0.27,-0.16,0.00,26.519,40.954,0.63,196.06405,36.89136,3,4
2017-01-12T16:57:38.20Z,28.2198246,-82.1509231,78.432,-0.24,-0.16,0.05,23.822,36.611,0.96,196.06405,36.89159,3,4
2017-01-12T16:57:38.80Z,28.2198331,-82.1509442,74.270,-0.04,0.01,-0.02,21.246,32.038,0.99,196.06405,36.89260,3,4
2017-01-12T16:57:39.00Z,28.2198232,-82.1509479,77.758,-0.11,0.12,0.23,18.420,27.014,0.49,196.06405,36.89272,3,5
2017-01-12T16:57:39.20Z,28.2198321,-82.1509416,81.247,0.03,0.07,0.19,15.830,23.793,0.59,196.06405,36.89287,3,5
2017-01-12T16:57:39.40Z,28.2198460,-82.1509374,82.268,0.06,0.03,0.16,13.532,20.760,0.56,196.06405,36.89300,3,6
2017-01-12T16:57:39.60Z,28.2198432,-82.1509344,87.226,-0.11,0.02,0.16,12.119,18.574,0.43,196.06405,36.89311,3,6
2017-01-12T16:57:39.80Z,28.2198508,-82.1509266,88.465,-0.18,0.06,0.20,11.138,17.124,0.40,196.06405,36.89321,3,6
2017-01-12T16:57:40.00Z,28.2198432,-82.1509259,88.459,-0.16,0.00,0.22,10.170,15.945,0.39,196.06405,36.89330,3,7
2017-01-12T16:57:40.20Z,28.2198365,-82.1509255,88.875,-0.16,-0.03,0.24,9.424,14.969,0.38,196.06405,36.89340,3,7
2017-01-12T16:57:40.40Z,28.2198366,-82.1509229,88.686,-0.16,0.00,0.20,8.851,14.181,0.41,196.06405,36.89350,3,7
2017-01-12T16:57:40.60Z,28.2198409,-82.1509195,88.140,-0.07,0.03,0.17,8.386,13.530,0.40,196.06405,36.89360,3,7
2017-01-12T16:57:40.80Z,28.2198456,-82.1509163,87.827,-0.04,0.03,0.18,8.001,12.987,0.41,196.06405,36.89370,3,7
2017-01-12T16:57:41.00Z,28.2198442,-82.1509156,87.772,0.01,0.00,0.11,7.758,12.566,0.44,196.06405,36.89380,3,7
2017-01-12T16:57:41.20Z,28.2198467,-82.1509137,87.114,0.00,0.01,0.11,7.542,12.124,0.45,196.06405,36.89391,3,8
2017-01-12T16:57:41.40Z,28.2198466,-82.1509129,86.587,-0.09,-0.03,0.07,7.346,11.723,0.44,196.06405,36.89402,3,8
2017-01-12T16:57:41.60Z,28.2198453,-82.1509125,85.768,-0.13,0.01,0.11,7.177,11.334,0.45,196.06405,36.89413,3,9
2017-01-12T16:57:41.80Z,28.2198436,-82.1509119,85.287,-0.04,-0.02,0.12,6.990,10.956,0.41,196.06405,36.89423,3,9
2017-01-12T16:57:42.00Z,28.2198427,-82.1509109,84.846,-0.09,0.02,0.11,6.820,10.611,0.43,196.06405,36.89433,3,9
2017-01-12T16:57:42.20Z,28.2198415,-82.1509106,84.748,-0.10,0.00,0.11,6.655,10.297,0.43,196.06405,36.89444,3,9
2017-01-12T16:57:42.40Z,28.2198426,-82.1509094,84.474,-0.14,0.01,0.16,6.478,9.991,0.43,196.06405,36.89454,3,9
2017-01-12T16:57:42.60Z,28.2198429,-82.1509077,84.643,-0.16,0.01,0.09,6.317,9.720,0.46,196.06405,36.89465,3,9
2017-01-12T16:57:42.80Z,28.2198409,-82.1509056,85.262,-0.15,0.01,0.09,6.167,9.462,0.52,196.06405,36.89478,3,9
2017-01-12T16:57:43.00Z,28.2198437,-82.1509020,85.338,-0.15,0.02,0.14,6.004,9.201,0.52,196.06405,36.89490,3,9
2017-01-12T16:57:43.20Z,28.2198431,-82.1508997,85.747,-0.06,0.04,0.12,5.844,8.943,0.49,196.06405,36.89502,3,9
2017-01-12T16:57:43.40Z,28.2198415,-82.1508986,86.141,-0.03,0.01,0.13,5.703,8.715,0.47,196.06405,36.89514,3,9
2017-01-12T16:57:43.60Z,28.2198404,-82.1508976,86.342,-0.17,0.02,0.12,5.575,8.511,0.52,196.06405,36.89526,3,9
2017-01-12T16:57:43.80Z,28.2198403,-82.1508965,86.390,-0.12,0.07,0.14,5.459,8.329,0.48,196.06405,36.89538,3,9
2017-01-12T16:57:44.00Z,28.2198393,-82.1508962,86.482,-0.09,-0.05,0.11,5.368,8.173,0.46,196.06405,36.89550,3,9
2017-01-12T16:57:44.20Z,28.2198395,-82.1508954,86.550,-0.05,0.05,0.05,5.282,8.029,0.45,196.06405,36.89560,3,9
2017-01-12T16:57:44.40Z,28.2198392,-82.1508954,86.471,0.05,0.00,0.11,5.199,7.892,0.45,196.06405,36.89571,3,9
2017-01-12T16:57:44.60Z,28.2198374,-82.1508957,86.423,-0.06,0.04,0.12,5.158,7.774,0.42,196.06405,36.89582,3,9
2017-01-12T16:57:44.80Z,28.2198354,-82.1508956,86.193,-0.05,0.02,0.08,5.122,7.669,0.48,196.06405,36.89594,3,9
2017-01-12T16:57:45.00Z,28.2198338,-82.1508954,85.904,-0.02,0.04,0.11,5.083,7.561,0.44,196.06405,36.89604,3,9
2017-01-12T16:57:45.20Z,28.2198320,-82.1508956,85.574,-0.13,-0.01,0.04,5.046,7.458,0.58,196.06405,36.89618,3,9
2017-01-12T16:57:45.40Z,28.2198306,-82.1508956,85.258,-0.15,0.04,0.08,5.006,7.360,0.56,196.06405,36.89632,3,9
2017-01-12T16:57:45.60Z,28.2198304,-82.1508955,84.811,-0.06,0.00,0.02,4.942,7.251,0.56,196.06405,36.89646,3,9
2017-01-12T16:57:45.80Z,28.2198303,-82.1508950,84.275,-0.19,0.04,0.11,4.879,7.134,0.55,196.06405,36.89659,3,9
2017-01-12T16:57:46.00Z,28.2198307,-82.1508946,83.862,-0.08,-0.01,0.09,4.818,7.024,0.48,196.06405,36.89671,3,9
2017-01-12T16:57:46.20Z,28.2198313,-82.1508941,83.346,-0.04,0.03,0.14,4.760,6.915,0.44,196.06405,36.89682,3,9
2017-01-12T16:57:46.40Z,28.2198306,-82.1508944,83.052,-0.10,0.02,0.11,4.714,6.811,0.50,196.06405,36.89694,3,9
2017-01-12T16:57:46.60Z,28.2198294,-82.1508946,82.648,-0.18,0.03,0.17,4.670,6.711,0.50,196.06405,36.89706,3,9
2017-01-12T16:57:46.80Z,28.2198293,-82.1508945,82.167,-0.16,0.03,0.15,4.628,6.617,0.51,196.06405,36.89719,3,9
2017-01-12T16:57:47.00Z,28.2198301,-82.1508947,81.789,-0.19,0.02,0.16,4.586,6.522,0.51,196.06405,36.89731,3,9
2017-01-12T16:57:47.20Z,28.2198306,-82.1508951,81.450,-0.04,0.03,0.14,4.546,6.436,0.44,196.06405,36.89742,3,9
2017-01-12T16:57:47.40Z,28.2198304,-82.1508956,81.161,-0.02,0.03,0.10,4.507,6.353,0.42,196.06405,36.89752,3,9
2017-01-12T16:57:47.60Z,28.2198303,-82.1508960,80.868,-0.05,0.02,0.07,4.468,6.271,0.47,196.06405,36.89763,3,9
