time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-02-02T15:54:16.40Z,29.0519568,-81.2785848,1314.846,16.53,55.60,-18.37,97.618,231.327,16.25,73.44632,2.77354,3,4
2017-02-02T15:54:16.60Z,29.0519808,-81.2784614,1318.989,16.40,55.08,-18.34,91.322,156.841,10.50,73.42262,2.64191,3,4
2017-02-02T15:54:16.80Z,29.0520320,-81.2782032,1353.498,16.44,52.05,-11.78,56.692,97.587,3.62,72.47139,1.36871,3,5
2017-02-02T15:54:17.00Z,29.0520637,-81.2780927,1352.721,16.78,51.65,-10.72,50.513,93.337,3.42,72.00448,1.27588,3,4
2017-02-02T15:54:17.20Z,29.0520885,-81.2779605,1361.288,16.74,50.46,-8.58,43.222,78.725,2.07,71.64849,1.19369,3,5
2017-02-02T15:54:17.40Z,29.0521206,-81.2778477,1366.167,16.95,49.74,-8.04,38.266,68.836,1.69,71.18493,1.16796,3,5
2017-02-02T15:54:17.60Z,29.0521568,-81.2777497,1365.577,17.27,49.40,-7.74,34.403,61.258,1.53,70.73228,1.12110,3,5
2017-02-02T15:54:17.80Z,29.0521951,-81.2776472,1366.219,17.80,49.12,-7.57,31.577,55.484,1.48,70.08195,1.27426,3,5
2017-02-02T15:54:18.00Z,29.0522315,-81.2775513,1366.718,18.44,48.97,-7.33,29.402,51.187,1.33,69.36643,1.32968,3,5
2017-02-02T15:54:18.20Z,29.0522716,-81.2774450,1369.031,19.59,48.87,-7.08,27.261,47.343,1.27,68.15110,1.26855,3,5
2017-02-02T15:54:18.40Z,29.0523146,-81.2773377,1373.127,20.37,48.64,-6.89,25.253,43.335,1.19,67.27636,1.14876,3,6
2017-02-02T15:54:18.60Z,29.0523603,-81.2772368,1374.324,21.12,48.60,-6.59,23.501,40.236,1.13,66.50652,1.01269,3,5
2017-02-02T15:54:18.80Z,29.0524042,-81.2771322,1377.100,21.68,48.16,-6.50,22.199,37.475,1.03,65.76692,0.76861,3,6
2017-02-02T15:54:19.00Z,29.0524473,-81.2770266,1380.395,21.73,47.73,-6.52,21.050,34.900,1.07,65.52214,0.81341,3,6
2017-02-02T15:54:19.20Z,29.0524923,-81.2769257,1381.870,22.19,47.24,-6.82,20.028,32.729,1.06,64.84009,0.81770,3,6
2017-02-02T15:54:19.40Z,29.0525416,-81.2768272,1382.811,23.26,47.27,-6.73,19.198,31.006,1.08,63.80087,0.82592,3,6
2017-02-02T15:54:19.60Z,29.0525920,-81.2767184,1385.791,24.10,48.10,-6.75,18.397,29.332,0.98,63.39073,0.73627,3,6
2017-02-02T15:54:19.80Z,29.0526413,-81.2766194,1387.618,25.02,47.87,-6.71,17.705,27.923,0.96,62.40487,0.70330,3,6
2017-02-02T15:54:20.00Z,29.0526909,-81.2765175,1390.267,25.56,47.79,-6.72,17.132,26.737,0.99,61.86439,0.70994,3,6
2017-02-02T15:54:20.20Z,29.0527374,-81.2764228,1391.697,25.89,47.55,-6.78,16.554,25.614,1.07,61.42959,0.70796,3,7
2017-02-02T15:54:20.40Z,29.0527852,-81.2763306,1392.959,26.14,47.16,-6.90,16.042,24.623,1.10,61.00277,0.72096,3,7
2017-02-02T15:54:20.60Z,29.0528342,-81.2762359,1394.667,26.48,47.00,-6.91,15.597,23.737,1.13,60.60487,0.72444,3,7
2017-02-02T15:54:20.80Z,29.0528824,-81.2761404,1396.953,26.57,46.71,-6.98,15.193,22.941,1.13,60.36433,0.72664,3,7
2017-02-02T15:54:21.00Z,29.0529324,-81.2760453,1399.273,26.73,46.42,-7.04,14.783,22.114,1.19,60.06304,0.76958,3,7
2017-02-02T15:54:21.20Z,29.0529834,-81.2759443,1402.139,27.33,46.44,-7.09,14.061,20.918,1.09,59.52366,0.73979,3,8
2017-02-02T15:54:21.40Z,29.0530344,-81.2758468,1404.527,27.49,46.29,-7.14,13.487,19.967,1.13,59.29542,0.74072,3,8
2017-02-02T15:54:21.60Z,29.0530841,-81.2757486,1406.731,27.78,46.13,-7.13,13.032,19.182,1.19,58.94151,0.76181,3,8
2017-02-02T15:54:21.80Z,29.0531371,-81.2756527,1408.264,28.32,45.97,-7.06,12.630,18.526,1.19,58.36680,0.76396,3,8
2017-02-02T15:54:22.00Z,29.0531917,-81.2755532,1410.148,29.02,46.18,-6.94,12.275,17.968,1.14,57.85303,0.73729,3,8
2017-02-02T15:54:22.20Z,29.0532507,-81.2754595,1411.231,29.54,46.15,-6.84,11.910,17.414,1.10,57.37608,0.66512,3,8
2017-02-02T15:54:22.40Z,29.0533057,-81.2753635,1412.948,29.84,45.66,-6.80,11.587,16.948,1.08,56.83770,0.64515,3,8
2017-02-02T15:54:22.60Z,29.0533623,-81.2752649,1414.911,30.06,45.36,-6.86,11.239,16.505,0.98,56.46167,0.64183,3,9
2017-02-02T15:54:22.80Z,29.0534183,-81.2751667,1416.878,30.36,45.14,-6.82,10.919,16.100,0.94,56.08265,0.63803,3,9
2017-02-02T15:54:23.00Z,29.0534747,-81.2750719,1418.643,30.55,44.74,-6.86,10.631,15.748,0.92,55.67515,0.64185,3,9
2017-02-02T15:54:23.20Z,29.0535318,-81.2749780,1420.496,30.94,44.43,-6.88,10.348,15.406,0.87,55.14651,0.63001,3,9
2017-02-02T15:54:23.40Z,29.0535899,-81.2748839,1422.315,31.22,44.27,-6.86,10.092,15.107,0.85,54.80141,0.63405,3,9
2017-02-02T15:54:23.60Z,29.0536471,-81.2747902,1424.136,31.55,44.09,-6.83,9.842,14.813,0.82,54.41540,0.62485,3,9
2017-02-02T15:54:23.80Z,29.0537048,-81.2746982,1425.796,31.92,43.88,-6.83,9.616,14.553,0.87,53.96413,0.62560,3,9
2017-02-02T15:54:24.00Z,29.0537633,-81.2746079,1427.393,32.25,43.69,-6.83,9.411,14.312,0.88,53.56534,0.62965,3,9
2017-02-02T15:54:24.20Z,29.0538234,-81.2745184,1428.923,32.66,43.44,-6.80,9.213,14.082,0.87,53.05995,0.62667,3,9
2017-02-02T15:54:24.40Z,29.0538825,-81.2744298,1430.638,32.92,42.93,-6.82,9.015,13.861,0.67,52.51651,0.53096,3,9
2017-02-02T15:54:24.60Z,29.0539445,-81.2743411,1431.824,33.35,42.67,-6.84,8.810,13.606,0.65,51.99267,0.52125,3,10
2017-02-02T15:54:24.80Z,29.0540072,-81.2742545,1432.890,33.65,42.34,-6.87,8.624,13.372,0.66,51.52514,0.52533,3,10
2017-02-02T15:54:25.00Z,29.0540699,-81.2741686,1434.092,33.83,42.00,-6.95,8.452,13.154,0.66,51.14694,0.52788,3,10
2017-02-02T15:54:25.20Z,29.0541333,-81.2740829,1435.300,34.12,41.71,-7.07,8.286,12.942,0.65,50.71510,0.52945,3,10
2017-02-02T15:54:25.40Z,29.0541968,-81.2739981,1436.482,34.44,41.40,-7.09,8.135,12.744,0.66,50.24510,0.53054,3,10
2017-02-02T15:54:25.60Z,29.0542614,-81.2739133,1437.626,34.85,41.13,-7.10,7.994,12.549,0.67,49.72475,0.53176,3,10
2017-02-02T15:54:25.80Z,29.0543266,-81.2738296,1438.599,35.10,40.92,-7.03,7.860,12.368,0.69,49.37538,0.60843,3,10
2017-02-02T15:54:26.00Z,29.0543927,-81.2737459,1439.619,35.45,40.70,-6.95,7.732,12.177,0.64,48.94214,0.60597,3,10
2017-02-02T15:54:26.20Z,29.0544593,-81.2736625,1440.704,35.65,40.27,-6.83,7.623,12.008,0.66,48.48015,0.61503,3,10
2017-02-02T15:54:26.40Z,29.0545265,-81.2735802,1441.874,36.12,39.87,-6.78,7.525,11.851,0.76,47.82618,0.63484,3,10
2017-02-02T15:54:26.60Z,29.0545939,-81.2734985,1443.008,36.33,39.51,-6.68,7.442,11.707,0.85,47.39850,0.81102,3,10
2017-02-02T15:54:26.80Z,29.0546614,-81.2734183,1444.148,36.55,39.02,-6.69,7.366,11.568,0.87,46.87205,0.85767,3,10
2017-02-02T15:54:27.00Z,29.0547285,-81.2733387,1445.405,36.59,38.63,-6.74,7.294,11.427,0.87,46.55140,0.89376,3,10
2017-02-02T15:54:27.20Z,29.0547962,-81.2732598,1446.634,36.79,38.39,-6.74,7.225,11.291,0.87,46.21547,0.90876,3,10
2017-02-02T15:54:27.40Z,29.0548661,-81.2731822,1447.596,37.48,38.01,-6.65,7.160,11.162,0.87,45.39920,0.92109,3,10
2017-02-02T15:54:27.60Z,29.0549367,-81.2731058,1448.477,37.96,37.59,-6.60,7.092,11.033,0.86,44.71665,0.90335,3,10
2017-02-02T15:54:27.80Z,29.0550079,-81.2730313,1449.293,38.34,36.84,-6.52,7.022,10.905,0.85,43.85670,0.67237,3,10
2017-02-02T15:54:28.00Z,29.0550793,-81.2729568,1450.235,38.69,36.54,-6.51,6.951,10.777,0.85,43.36001,0.63793,3,10
2017-02-02T15:54:28.20Z,29.0551508,-81.2728831,1451.162,38.93,36.20,-6.52,6.882,10.655,0.83,42.91943,0.63480,3,10
2017-02-02T15:54:28.40Z,29.0552234,-81.2728102,1452.053,39.33,35.80,-6.50,6.813,10.535,0.84,42.31703,0.63994,3,10
2017-02-02T15:54:28.60Z,29.0552965,-81.2727365,1452.964,39.53,35.91,-6.44,6.744,10.417,0.83,42.25321,0.67854,3,10
2017-02-02T15:54:28.80Z,29.0553709,-81.2726633,1453.879,40.09,35.67,-6.31,6.667,10.304,0.65,41.66477,0.68146,3,10
2017-02-02T15:54:29.00Z,29.0554457,-81.2725906,1454.704,40.38,35.58,-6.20,6.592,10.199,0.63,41.38331,0.67305,3,10
2017-02-02T15:54:29.20Z,29.0555204,-81.2725192,1455.730,40.69,34.99,-6.11,6.525,10.103,0.63,40.69389,0.68790,3,10
2017-02-02T15:54:29.40Z,29.0555957,-81.2724489,1456.729,41.08,34.46,-6.02,6.454,10.006,0.55,39.98834,0.54656,3,10
2017-02-02T15:54:29.60Z,29.0556713,-81.2723787,1457.771,41.34,34.12,-6.02,6.384,9.915,0.55,39.53215,0.52522,3,10
2017-02-02T15:54:29.80Z,29.0557475,-81.2723100,1458.765,41.70,33.64,-6.00,6.317,9.828,0.55,38.89280,0.52628,3,10
2017-02-02T15:54:30.00Z,29.0558238,-81.2722419,1459.915,41.88,33.11,-5.98,6.254,9.748,0.61,38.32380,0.54587,3,10
2017-02-02T15:54:30.20Z,29.0559009,-81.2721750,1461.050,42.31,32.66,-5.88,6.199,9.681,0.63,37.66952,0.56044,3,10
2017-02-02T15:54:30.40Z,29.0559781,-81.2721086,1462.123,42.33,32.20,-5.87,6.146,9.616,0.72,37.26289,0.63552,3,10
2017-02-02T15:54:30.60Z,29.0560556,-81.2720439,1463.334,42.66,31.61,-5.87,6.100,9.557,0.74,36.53853,0.65842,3,10
2017-02-02T15:54:30.80Z,29.0561324,-81.2719802,1464.658,42.57,31.10,-5.95,6.057,9.500,0.77,36.15170,0.68826,3,10
2017-02-02T15:54:31.00Z,29.0562095,-81.2719181,1465.940,42.60,30.42,-5.98,6.022,9.452,0.79,35.52530,0.74156,3,10
2017-02-02T15:54:31.20Z,29.0562875,-81.2718561,1467.180,42.90,30.29,-5.98,5.991,9.405,0.81,35.21800,0.76451,3,10
2017-02-02T15:54:31.40Z,29.0563664,-81.2717958,1468.412,43.28,29.71,-5.96,5.957,9.352,0.79,34.47061,0.77418,3,10
2017-02-02T15:54:31.60Z,29.0564468,-81.2717365,1469.473,43.77,29.39,-5.78,5.915,9.268,0.77,33.87819,0.74149,3,10
2017-02-02T15:54:31.80Z,29.0565276,-81.2716783,1470.487,44.03,28.72,-5.57,5.868,9.170,0.74,33.11622,0.67842,3,10
2017-02-02T15:54:32.00Z,29.0566097,-81.2716214,1471.411,44.59,28.25,-5.48,5.818,9.071,0.65,32.36233,0.63466,3,10
2017-02-02T15:54:32.20Z,29.0566920,-81.2715654,1472.391,45.02,27.66,-5.47,5.758,8.967,0.65,31.56295,0.61929,3,10
