time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-02-02T16:49:27.60Z,29.0518445,-81.3016603,843.452,-28.13,39.36,-2.02,1186.934,1358.338,15.72,0.00000,46.29080,3,4
2017-02-02T16:49:27.80Z,29.0518824,-81.3014538,864.274,-28.15,39.76,-1.64,751.367,854.289,6.22,125.29354,17.64933,3,4
2017-02-02T16:49:28.00Z,29.0519948,-81.3011298,899.302,-27.75,39.75,-1.82,719.704,820.526,2.71,124.91502,6.98650,3,4
2017-02-02T16:49:28.20Z,29.0521484,-81.3007294,944.944,-27.57,39.78,-1.84,624.405,712.447,1.87,124.71748,3.61827,3,4
2017-02-02T16:49:28.40Z,29.0522733,-81.3003452,985.903,-27.39,39.93,-1.84,564.043,644.172,1.92,124.45320,3.50232,3,4
2017-02-02T16:49:28.60Z,29.0523166,-81.3001078,1006.990,-27.37,40.16,-1.87,518.500,592.458,1.91,124.27526,3.40977,3,4
2017-02-02T16:49:28.80Z,29.0526138,-81.2994203,1087.899,-24.95,43.61,-6.46,43.860,45.956,1.50,119.77961,0.88236,3,5
2017-02-02T16:49:29.00Z,29.0525744,-81.2993295,1089.671,-25.26,44.74,-7.92,34.836,35.266,1.48,119.44714,0.44320,3,5
2017-02-02T16:49:29.20Z,29.0525282,-81.2992481,1090.435,-24.88,44.83,-7.63,30.579,30.458,1.45,119.02528,0.43248,3,5
2017-02-02T16:49:29.40Z,29.0524893,-81.2991477,1093.565,-24.54,45.22,-7.65,27.834,27.465,1.42,118.48709,0.43701,3,5
2017-02-02T16:49:29.60Z,29.0524445,-81.2990552,1095.323,-24.53,45.28,-7.67,25.814,25.333,1.39,118.45047,0.43663,3,5
2017-02-02T16:49:29.80Z,29.0523983,-81.2989641,1096.880,-24.50,45.31,-7.56,24.265,23.703,1.36,118.40574,0.45795,3,5
2017-02-02T16:49:30.00Z,29.0523517,-81.2988792,1097.913,-24.35,45.17,-7.41,23.061,22.480,1.36,118.32657,0.50152,3,5
2017-02-02T16:49:30.20Z,29.0523066,-81.2987884,1099.297,-24.13,45.16,-7.28,22.001,21.470,1.30,118.12056,0.66911,3,5
2017-02-02T16:49:30.40Z,29.0522611,-81.2987023,1100.102,-24.02,45.06,-7.19,21.059,20.532,1.27,118.06263,0.64006,3,5
2017-02-02T16:49:30.60Z,29.0522140,-81.2986103,1101.455,-23.82,45.00,-7.08,20.180,19.608,1.23,117.89300,0.60191,3,5
2017-02-02T16:49:30.80Z,29.0521668,-81.2985201,1102.260,-23.65,44.99,-6.97,19.287,18.644,1.20,117.72739,0.57141,3,5
2017-02-02T16:49:31.00Z,29.0521168,-81.2984267,1104.634,-23.37,44.87,-6.86,18.406,17.678,0.90,117.51512,0.50274,3,5
2017-02-02T16:49:31.20Z,29.0520794,-81.2983391,1105.523,-23.19,44.81,-6.83,17.649,16.824,0.85,117.35970,0.49540,3,5
2017-02-02T16:49:31.40Z,29.0520432,-81.2982548,1106.419,-23.18,44.85,-6.82,16.995,16.102,0.84,117.33304,0.49318,3,5
2017-02-02T16:49:31.60Z,29.0520076,-81.2981700,1108.010,-23.13,44.96,-6.79,16.398,15.453,0.82,117.22033,0.48968,3,5
2017-02-02T16:49:31.80Z,29.0519690,-81.2980842,1109.332,-23.00,44.94,-6.77,15.854,14.871,0.82,117.10134,0.39458,3,5
2017-02-02T16:49:32.00Z,29.0519324,-81.2979987,1110.606,-22.88,44.88,-6.76,15.363,14.351,0.81,117.00715,0.38930,3,5
2017-02-02T16:49:32.20Z,29.0518948,-81.2979104,1112.253,-22.84,44.94,-6.75,14.942,13.913,0.83,116.93715,0.38938,3,5
2017-02-02T16:49:32.40Z,29.0518567,-81.2978187,1114.386,-22.83,44.93,-6.79,14.540,13.492,0.83,116.93380,0.38480,3,5
2017-02-02T16:49:32.60Z,29.0518192,-81.2977286,1115.698,-22.86,44.98,-6.78,14.076,12.979,0.83,116.93686,0.37097,3,5
