time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-31T22:12:03.00Z,27.8165882,-80.5000890,154.048,-1.34,3.25,-5.30,678.067,1909.491,99.58,0.00000,180.00000,3,5
2017-01-31T22:12:03.20Z,27.8165509,-80.5000199,167.280,-1.15,3.45,-3.20,305.698,853.710,40.06,0.00000,180.00000,3,5
2017-01-31T22:12:03.80Z,27.8170125,-80.5003127,15.165,0.20,0.68,1.20,43.662,120.841,6.18,0.00000,167.20296,3,8
2017-01-31T22:12:04.00Z,27.8170164,-80.5003183,13.950,-0.11,-0.04,0.83,39.049,107.525,5.92,0.00000,167.20330,3,7
2017-01-31T22:12:04.20Z,27.8170129,-80.5002956,10.978,-0.05,0.25,0.73,38.287,106.150,5.39,0.00000,167.20360,3,5
2017-01-31T22:12:04.40Z,27.8170125,-80.5002950,11.617,0.28,-0.01,0.47,38.063,105.551,6.29,0.00000,167.20394,3,5
2017-01-31T22:12:04.60Z,27.8170331,-80.5003045,4.653,-0.06,0.43,-1.13,29.008,81.022,3.66,0.00000,167.20414,3,6
2017-01-31T22:12:04.80Z,27.8170714,-80.5003233,-8.351,-0.09,0.85,1.48,21.340,60.148,2.51,0.00000,167.20426,3,6
2017-01-31T22:12:05.00Z,27.8170650,-80.5003324,-5.608,-0.50,0.75,0.78,16.842,46.785,1.17,116.70602,41.03841,3,8
2017-01-31T22:12:05.20Z,27.8170575,-80.5003400,-2.347,-0.49,-0.21,-0.86,15.526,43.208,1.36,116.70602,41.03871,3,8
2017-01-31T22:12:05.40Z,27.8170420,-80.5003387,2.728,0.07,-0.02,-0.63,13.940,38.500,1.31,116.70602,41.03900,3,9
2017-01-31T22:12:05.60Z,27.8170277,-80.5003311,8.029,-0.04,0.08,-0.53,12.717,34.408,1.28,116.70602,41.03929,3,9
2017-01-31T22:12:05.80Z,27.8170227,-80.5003298,9.977,0.04,-0.44,-0.30,12.090,32.041,0.65,116.70602,41.03943,3,9
2017-01-31T22:12:06.00Z,27.8170201,-80.5003278,10.992,-0.06,-0.20,-0.21,11.628,30.564,0.92,116.70602,41.03963,3,9
2017-01-31T22:12:06.20Z,27.8170202,-80.5003242,11.354,0.00,0.16,-0.18,11.194,29.198,1.08,116.70602,41.03987,3,9
2017-01-31T22:12:06.40Z,27.8170200,-80.5003215,11.331,-0.10,0.39,-0.01,10.794,27.703,0.72,116.70602,41.04003,3,9
2017-01-31T22:12:06.60Z,27.8170186,-80.5003194,11.166,-0.25,0.14,-0.10,10.432,26.405,1.01,116.70602,41.04025,3,9
2017-01-31T22:12:06.80Z,27.8170123,-80.5003176,13.581,-0.06,0.45,-0.10,10.113,25.326,0.80,116.70602,41.04043,3,9
2017-01-31T22:12:07.00Z,27.8170087,-80.5003143,14.540,0.17,0.48,-0.24,9.816,24.356,0.64,116.70602,41.04057,3,9
2017-01-31T22:12:07.20Z,27.8170073,-80.5003133,15.354,0.40,-0.53,-0.94,9.497,23.252,0.69,4.41319,29.39401,3,9
2017-01-31T22:12:07.40Z,27.8170053,-80.5003109,15.281,-0.18,-0.03,-0.92,9.252,22.533,1.04,4.41319,29.39433,3,9
2017-01-31T22:12:07.60Z,27.8170064,-80.5003096,14.728,0.22,0.26,-0.85,9.070,22.021,0.94,4.41319,29.39462,3,9
2017-01-31T22:12:07.80Z,27.8170087,-80.5003097,14.017,0.10,-0.04,-0.83,8.901,21.556,0.95,4.41319,29.39491,3,9
2017-01-31T22:12:08.00Z,27.8170102,-80.5003083,13.167,-0.11,0.08,-0.73,8.713,21.100,1.02,4.41319,29.39522,3,9
2017-01-31T22:12:08.20Z,27.8170128,-80.5003092,12.186,-0.12,-0.39,-0.50,8.522,20.468,0.80,4.41319,29.39547,3,9
2017-01-31T22:12:08.40Z,27.8170170,-80.5003095,10.783,0.43,-0.01,-0.13,8.292,19.722,0.54,4.41319,29.39563,3,9
