time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-31T20:15:35.60Z,27.8174691,-80.5004102,-40.139,0.25,1.00,-3.35,118.428,330.826,21.09,0.00000,180.00000,3,4
2017-01-31T20:15:35.80Z,27.8174422,-80.5004451,-36.357,-1.25,0.77,-4.11,73.670,161.754,10.44,0.00000,94.35462,3,4
2017-01-31T20:15:36.60Z,27.8174047,-80.5003816,-13.591,-0.27,0.07,-0.83,31.166,63.245,1.37,0.00000,94.35716,3,6
2017-01-31T20:15:36.80Z,27.8174033,-80.5003873,-13.322,-0.11,0.07,-0.53,27.582,53.835,1.21,0.00000,94.35728,3,5
2017-01-31T20:15:37.00Z,27.8174029,-80.5003838,-12.712,-0.48,0.08,-0.33,25.118,47.898,1.23,142.67421,41.81216,3,5
2017-01-31T20:15:37.20Z,27.8174004,-80.5003812,-10.859,-0.32,0.09,-0.41,23.253,43.578,1.25,142.67421,41.81243,3,5
2017-01-31T20:15:37.40Z,27.8173992,-80.5003835,-10.392,0.00,-0.03,-0.38,21.766,40.470,1.11,142.67421,41.81266,3,5
2017-01-31T20:15:37.60Z,27.8173968,-80.5003843,-11.416,-0.45,0.09,-0.32,20.489,36.812,1.36,154.86398,43.83970,3,6
2017-01-31T20:15:37.80Z,27.8173985,-80.5003858,-12.584,-0.17,-0.03,-0.20,19.413,33.911,1.27,154.86398,43.83996,3,6
2017-01-31T20:15:38.00Z,27.8173976,-80.5003910,-13.780,-0.10,-0.13,0.10,18.485,31.596,0.47,154.86398,43.84006,3,6
2017-01-31T20:15:38.20Z,27.8173962,-80.5003907,-13.834,-0.18,-0.12,0.14,17.725,29.810,0.53,154.86398,43.84017,3,6
2017-01-31T20:15:38.40Z,27.8173921,-80.5003940,-14.156,-0.43,-0.15,0.06,17.070,28.307,0.98,154.86398,43.84037,3,6
