time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-31T16:24:30.02Z,27.8171749,-80.5000764,53.554,0.36,0.59,-1.54,76.658,215.774,11.89,0.00000,139.52850,3,5
2017-01-31T16:24:30.21Z,27.8171785,-80.5001853,53.129,0.54,0.36,-0.13,46.188,98.157,1.52,0.00000,139.52860,3,5
2017-01-31T16:24:31.00Z,27.8172416,-80.5003624,34.763,1.37,1.72,-1.16,22.035,46.209,1.55,45.72287,23.41852,3,7
2017-01-31T16:24:31.20Z,27.8172314,-80.5003834,30.221,0.59,0.39,0.34,17.077,34.769,0.82,43.08578,44.25813,3,9
2017-01-31T16:24:31.40Z,27.8172242,-80.5003919,27.070,-0.42,0.09,1.47,14.782,30.119,1.01,43.08578,44.25844,3,8
2017-01-31T16:24:31.60Z,27.8172198,-80.5003982,24.637,-0.32,-0.43,2.30,13.213,26.977,0.90,43.08578,44.25891,3,9
2017-01-31T16:24:31.80Z,27.8172158,-80.5004053,23.700,-0.14,-0.39,2.56,12.167,24.324,0.80,43.08578,44.25944,3,9
2017-01-31T16:24:32.00Z,27.8172236,-80.5004174,20.772,0.69,-0.37,2.49,11.044,21.838,0.73,5.17322,41.80150,3,9
2017-01-31T16:24:32.20Z,27.8172242,-80.5004219,18.300,0.44,-0.34,2.36,10.318,20.339,0.71,5.17322,41.80203,3,9
2017-01-31T16:24:32.40Z,27.8172230,-80.5004269,14.986,0.51,-0.39,2.32,9.770,19.075,0.69,5.17322,41.80255,3,10
2017-01-31T16:24:32.60Z,27.8172263,-80.5004261,13.387,0.90,-0.26,2.44,9.262,18.133,0.67,351.27340,30.12403,3,10
2017-01-31T16:24:32.80Z,27.8172294,-80.5004230,12.052,1.14,-0.26,2.68,8.837,17.248,0.65,348.75066,24.40370,3,10
2017-01-31T16:24:33.00Z,27.8172336,-80.5004201,11.265,0.72,-0.43,2.46,8.440,16.448,0.65,341.38417,31.56473,3,10
2017-01-31T16:24:33.20Z,27.8172373,-80.5004150,10.481,0.66,-0.42,2.51,7.935,15.583,0.67,334.37180,31.65741,3,10
2017-01-31T16:24:33.40Z,27.8172402,-80.5004152,9.655,0.41,-0.26,2.63,7.409,15.006,0.67,334.37180,31.65817,3,10
2017-01-31T16:24:33.60Z,27.8172501,-80.5004243,8.471,0.40,-0.10,2.73,6.940,14.325,0.65,334.37180,31.65895,3,10
2017-01-31T16:24:33.80Z,27.8172528,-80.5004272,7.260,0.24,-0.12,2.71,6.629,13.725,0.66,334.37180,31.65972,3,10
2017-01-31T16:24:34.00Z,27.8172513,-80.5004266,7.118,0.34,-0.12,2.55,6.347,13.093,0.65,334.37180,31.66046,3,10
2017-01-31T16:24:34.20Z,27.8172491,-80.5004213,7.977,0.52,0.56,2.13,6.166,12.684,0.59,13.02078,29.80729,3,10
2017-01-31T16:24:34.40Z,27.8172489,-80.5004215,7.896,0.66,-0.29,2.04,6.045,12.491,0.68,355.04798,30.41078,3,10
2017-01-31T16:24:34.60Z,27.8172490,-80.5004199,7.793,0.77,-0.15,1.83,5.909,12.325,0.72,352.41774,35.65020,3,10
2017-01-31T16:24:34.80Z,27.8172503,-80.5004213,7.751,0.38,-0.22,1.68,5.777,12.119,0.69,352.41774,35.65064,3,10
2017-01-31T16:24:35.00Z,27.8172483,-80.5004208,8.303,0.04,-0.57,1.23,5.632,11.821,0.66,352.41774,35.65099,3,10
2017-01-31T16:24:35.20Z,27.8172479,-80.5004198,8.396,0.07,-0.23,1.24,5.508,11.581,0.64,352.41774,35.65130,3,10
2017-01-31T16:24:35.40Z,27.8172458,-80.5004127,10.013,0.25,-0.03,0.95,5.315,11.113,0.60,352.41774,35.65155,3,10
2017-01-31T16:24:35.60Z,27.8172443,-80.5004113,10.432,0.05,-0.18,0.73,5.191,10.841,0.55,352.41774,35.65174,3,10
2017-01-31T16:24:35.80Z,27.8172443,-80.5004126,10.134,0.15,0.07,0.53,5.023,10.415,0.53,352.41774,35.65188,3,10
2017-01-31T16:24:36.00Z,27.8172450,-80.5004150,9.327,0.19,0.03,0.46,4.833,9.930,0.51,352.41774,35.65201,3,10
2017-01-31T16:24:36.20Z,27.8172433,-80.5004153,9.114,0.10,0.07,0.41,4.583,9.327,0.51,352.41774,35.65214,3,9
