time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-30T20:20:49.00Z,27.8168167,-80.5030033,769.750,-0.61,13.38,3.85,24.949,39.315,1.22,92.59906,4.64599,3,6
2017-01-30T20:20:49.40Z,27.8168337,-80.5029540,768.156,-0.38,13.17,3.17,22.284,56.470,1.08,91.65946,4.09104,3,6
2017-01-30T20:20:50.00Z,27.8172089,-80.5027752,414.630,-0.13,12.71,3.04,98.531,202.767,0.48,90.60537,1.79483,3,7
2017-01-30T20:20:50.20Z,27.8172810,-80.5028043,318.096,-0.23,12.68,2.49,93.188,196.528,0.40,91.01681,1.65233,3,7
2017-01-30T20:20:50.40Z,27.8173208,-80.5028435,242.992,-0.09,12.60,2.27,86.927,188.228,0.40,90.41453,1.63956,3,7
2017-01-30T20:20:50.60Z,27.8173515,-80.5028831,177.297,-0.01,12.55,1.99,81.865,180.260,0.41,90.03256,1.59097,3,7
2017-01-30T20:20:50.80Z,27.8173743,-80.5029137,116.656,0.01,12.54,1.83,77.448,173.084,0.38,89.93862,1.49193,3,7
2017-01-30T20:20:51.00Z,27.8173997,-80.5029456,63.816,0.05,12.61,1.64,73.996,166.860,0.36,89.76393,1.41962,3,7
2017-01-30T20:20:51.20Z,27.8174697,-80.5029893,-46.347,-0.17,12.61,1.21,74.115,164.769,0.37,90.78214,1.43719,3,7
2017-01-30T20:20:51.40Z,27.8174795,-80.5030170,-89.585,-0.22,12.71,1.10,70.776,158.894,0.37,90.99857,1.43767,3,7
2017-01-30T20:20:51.60Z,27.8174751,-80.5030300,-128.429,-0.33,12.76,1.04,67.881,153.718,0.37,91.46061,1.37667,3,7
2017-01-30T20:20:51.80Z,27.8175038,-80.5030631,-206.771,-0.69,12.81,0.74,65.837,147.482,0.40,93.06728,1.44705,3,7
2017-01-30T20:20:52.00Z,27.8174938,-80.5030638,-225.476,-0.79,13.04,0.75,63.017,142.428,0.39,93.47937,1.42268,3,7
2017-01-30T20:20:52.20Z,27.8174850,-80.5030654,-242.961,-1.15,13.12,0.88,60.663,137.972,0.39,94.99808,1.40325,3,7
2017-01-30T20:20:52.40Z,27.8174765,-80.5030632,-259.475,-1.44,13.22,0.88,58.575,133.949,0.38,96.21596,1.36393,3,7
2017-01-30T20:20:52.60Z,27.8174990,-80.5030913,-336.173,-1.96,13.50,0.57,56.424,126.812,0.43,98.27987,1.36408,3,7
2017-01-30T20:20:52.80Z,27.8174849,-80.5030850,-353.936,-2.09,13.33,0.32,54.650,123.480,0.48,98.90282,1.39003,3,7
2017-01-30T20:20:53.00Z,27.8174712,-80.5030748,-370.159,-2.37,13.39,0.10,53.070,120.398,0.47,100.03570,1.33588,3,7
2017-01-30T20:20:53.20Z,27.8174548,-80.5030610,-385.307,-2.65,13.47,-0.10,51.635,117.528,0.45,101.11339,1.24085,3,7
2017-01-30T20:20:53.40Z,27.8174283,-80.5030362,-377.293,-2.89,13.58,-0.06,50.343,115.962,0.42,102.00799,1.16805,3,7
2017-01-30T20:20:53.60Z,27.8173959,-80.5030109,-361.184,-3.23,13.71,0.01,47.870,112.097,0.40,103.26223,1.06187,3,6
2017-01-30T20:20:53.80Z,27.8173659,-80.5029827,-345.093,-3.44,13.72,0.06,45.514,108.221,0.38,104.08906,1.00491,3,6
2017-01-30T20:20:54.00Z,27.8173291,-80.5029429,-310.974,-3.71,13.63,0.04,44.283,106.145,0.35,105.24802,0.95232,3,7
2017-01-30T20:20:54.20Z,27.8173002,-80.5028191,-250.749,-4.00,13.48,1.19,44.508,106.138,0.34,106.51283,0.89754,3,7
2017-01-30T20:20:54.40Z,27.8172616,-80.5027013,-177.922,-4.13,13.49,1.60,44.244,104.303,0.33,107.03244,0.86900,3,8
2017-01-30T20:20:54.60Z,27.8172237,-80.5025928,-109.555,-4.28,13.38,1.95,43.227,100.459,0.28,107.71822,0.84711,3,8
2017-01-30T20:20:54.80Z,27.8171865,-80.5024945,-50.599,-4.36,13.23,2.14,42.309,97.026,0.29,108.22133,0.86170,3,8
2017-01-30T20:20:55.00Z,27.8171505,-80.5024067,3.950,-4.51,13.05,2.25,41.416,93.755,0.28,109.07130,0.86981,3,8
2017-01-30T20:20:55.20Z,27.8171160,-80.5023284,53.520,-4.58,12.98,2.36,40.550,90.685,0.28,109.42563,0.87386,3,8
2017-01-30T20:20:55.40Z,27.8170271,-80.5017423,265.125,-4.65,12.70,2.33,37.316,75.827,0.25,110.11535,0.87062,3,9
2017-01-30T20:20:55.60Z,27.8169780,-80.5014881,361.850,-4.67,12.60,2.39,35.496,67.886,0.25,110.32771,0.88176,3,9
2017-01-30T20:20:55.80Z,27.8169407,-80.5013543,420.069,-4.75,12.38,2.47,34.147,62.606,0.25,110.98986,0.88853,3,9
2017-01-30T20:20:56.00Z,27.8169105,-80.5012742,459.052,-4.79,12.16,2.59,33.092,58.801,0.26,111.50656,0.92065,3,9
2017-01-30T20:20:56.20Z,27.8168848,-80.5012233,487.812,-4.96,12.00,2.64,31.857,55.249,0.26,112.45371,0.92683,3,9
2017-01-30T20:20:56.40Z,27.8168619,-80.5011889,509.812,-5.02,11.85,2.68,29.512,50.203,0.26,112.97191,0.93553,3,9
2017-01-30T20:20:56.60Z,27.8168380,-80.5011614,530.157,-5.13,11.67,2.67,27.388,45.696,0.25,113.71489,0.91492,3,9
2017-01-30T20:20:56.80Z,27.8168153,-80.5011405,546.179,-5.19,11.53,2.74,25.417,41.715,0.25,114.25049,0.91942,3,9
2017-01-30T20:20:57.00Z,27.8167945,-80.5011258,559.465,-5.27,11.46,2.86,23.598,38.208,0.25,114.68248,0.92197,3,9
2017-01-30T20:20:57.20Z,27.8167761,-80.5011155,570.488,-5.38,11.40,2.95,21.937,35.111,0.26,115.26431,0.94697,3,9
2017-01-30T20:20:57.40Z,27.8167565,-80.5011080,580.193,-5.53,11.43,3.15,20.420,32.363,0.26,115.79859,0.91239,3,9
2017-01-30T20:20:57.60Z,27.8167397,-80.5011015,588.393,-5.61,11.42,3.32,19.026,29.901,0.26,116.15408,0.92419,3,9
2017-01-30T20:20:57.80Z,27.8167229,-80.5010948,595.547,-5.77,11.50,3.52,17.752,27.685,0.26,116.63811,0.91421,3,9
2017-01-30T20:20:58.00Z,27.8167071,-80.5010868,601.589,-5.83,11.57,3.63,16.561,25.659,0.26,116.74851,0.91375,3,9
2017-01-30T20:20:58.20Z,27.8166917,-80.5010803,607.037,-5.94,11.80,3.73,15.481,23.858,0.26,116.71287,0.89280,3,9
2017-01-30T20:20:58.40Z,27.8166763,-80.5010752,612.252,-6.00,11.82,3.70,14.522,22.267,0.26,116.93603,0.88505,3,9
2017-01-30T20:20:58.60Z,27.8166611,-80.5010693,616.950,-6.10,12.02,3.63,13.641,20.821,0.26,116.90876,0.87024,3,9
2017-01-30T20:20:58.80Z,27.8166461,-80.5010626,621.193,-6.18,12.07,3.57,12.828,19.504,0.26,117.09820,0.86620,3,9
2017-01-30T20:20:59.00Z,27.8166334,-80.5010488,623.495,-6.23,12.15,3.60,12.053,18.285,0.26,117.14854,0.94398,3,8
2017-01-30T20:20:59.20Z,27.8166209,-80.5010371,624.995,-6.26,12.21,3.64,11.317,17.185,0.27,117.14410,0.94042,3,8
2017-01-30T20:20:59.40Z,27.8166076,-80.5010295,627.180,-6.26,12.28,3.75,10.644,16.171,0.26,116.99811,0.87228,3,9
2017-01-30T20:20:59.60Z,27.8165945,-80.5010212,629.197,-6.28,12.29,3.82,10.035,15.252,0.26,117.05094,0.87093,3,9
2017-01-30T20:20:59.80Z,27.8165813,-80.5010133,631.163,-6.26,12.37,4.04,9.497,14.445,0.23,116.85126,0.85626,3,9
