time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2017-01-15T21:08:15.33Z,28.2198707,-82.1511388,31.756,-0.62,-1.28,-3.83,47.479,70.527,2.30,0.00000,80.79975,3,6
2017-01-15T21:08:15.56Z,28.2198941,-82.1511768,47.104,-0.96,-0.06,-2.07,29.996,35.112,1.11,208.62801,32.77217,3,7
2017-01-15T21:08:15.81Z,28.2199060,-82.1511837,48.925,-0.72,0.09,-1.17,25.042,29.374,0.86,191.97626,35.20129,3,8
2017-01-15T21:08:16.00Z,28.2199047,-82.1511814,48.029,-0.61,0.24,-1.00,17.654,20.333,0.72,176.12975,37.20920,3,10
2017-01-15T21:08:16.21Z,28.2199105,-82.1511829,46.795,-0.28,0.09,-0.59,14.093,15.868,0.66,176.12975,37.20936,3,11
2017-01-15T21:08:16.43Z,28.2198398,-82.1512103,19.205,0.14,-0.61,2.75,18.648,26.483,1.29,176.12975,56.17356,3,11
2017-01-15T21:08:16.61Z,28.2198427,-82.1512288,18.432,0.17,-0.42,2.72,13.031,14.114,0.66,176.12975,56.17397,3,11
2017-01-15T21:08:16.80Z,28.2198419,-82.1512260,19.030,0.22,-0.23,2.56,12.323,13.548,0.47,176.12975,56.17436,3,11
2017-01-15T21:08:17.00Z,28.2198420,-82.1512221,20.774,0.10,0.07,2.46,10.221,11.645,0.46,176.12975,56.17475,3,11
2017-01-15T21:08:17.20Z,28.2198444,-82.1512190,21.713,-0.12,0.15,2.32,8.797,10.400,0.44,176.12975,56.17513,3,11
2017-01-15T21:08:17.40Z,28.2198446,-82.1512219,22.370,-0.02,0.08,2.21,7.868,9.623,0.44,176.12975,56.17548,3,11
2017-01-15T21:08:17.60Z,28.2198461,-82.1512287,22.933,-0.15,0.12,2.15,7.304,9.044,0.43,176.12975,56.17582,3,11
2017-01-15T21:08:17.80Z,28.2198552,-82.1512303,21.701,-0.99,0.79,1.77,6.862,8.523,0.46,145.39828,20.57298,3,12
2017-01-15T21:08:18.00Z,28.2198577,-82.1512326,21.372,-0.68,0.77,1.46,6.542,8.170,0.46,140.96676,30.09761,3,12
2017-01-15T21:08:18.20Z,28.2198581,-82.1512318,20.667,-0.78,0.62,1.45,6.265,7.936,0.50,141.19638,32.15865,3,12
2017-01-15T21:08:18.40Z,28.2198514,-82.1512280,20.447,-1.12,-0.18,1.34,5.938,7.751,0.57,178.74691,16.79647,3,12
2017-01-15T21:08:18.60Z,28.2198435,-82.1512290,20.474,-0.80,-0.22,1.05,5.658,7.596,0.61,185.22634,21.21267,3,11
2017-01-15T21:08:18.80Z,28.2198375,-82.1512320,20.679,-0.30,-0.02,0.65,5.467,7.455,0.57,185.22634,21.21297,3,11
2017-01-15T21:08:19.00Z,28.2198306,-82.1512352,20.771,0.03,0.08,0.37,5.258,7.312,0.56,185.22634,21.21321,3,11
2017-01-15T21:08:19.20Z,28.2198272,-82.1512391,20.955,0.06,-0.04,-0.02,5.064,7.175,0.41,185.22634,21.21338,3,11
2017-01-15T21:08:19.40Z,28.2198253,-82.1512398,20.931,0.06,-0.01,-0.10,4.927,7.053,0.44,185.22634,21.21357,3,11
2017-01-15T21:08:19.60Z,28.2198235,-82.1512368,20.305,0.03,-0.18,-0.11,4.655,6.845,0.35,185.22634,21.21372,3,11
2017-01-15T21:08:19.80Z,28.2198317,-82.1512262,17.818,-0.03,0.00,-0.17,4.184,6.345,0.38,185.22634,21.21388,3,11
